gene	cell_state	score	margin
AHI1	innate lymphoid cell	14.3855	8.9715
AKAP8L	innate lymphoid cell	1.8998	0.9770
AKT3	innate lymphoid cell	11.9489	3.8496
ALG2	innate lymphoid cell	0.6443	0.3778
ALPK1	innate lymphoid cell	1.1823	0.2918
AMMECR1	innate lymphoid cell	0.8116	0.2875
ANKRD11	innate lymphoid cell	6.1632	0.7516
ANKRD17	innate lymphoid cell	5.0400	0.5985
ANKRD27	innate lymphoid cell	2.5173	1.6489
ANKRD44-IT1	innate lymphoid cell	0.5359	0.3257
ANP32E	innate lymphoid cell	1.8521	0.4769
ANXA2R-AS1	innate lymphoid cell	1.0059	0.6261
ARB2A	innate lymphoid cell	6.5631	1.9854
ARHGAP10	innate lymphoid cell	16.1721	10.5668
ARHGAP35	innate lymphoid cell	1.4958	0.2868
ARHGEF7	innate lymphoid cell	5.9956	0.8346
ARID1A	innate lymphoid cell	2.5216	0.9184
ARID1B	innate lymphoid cell	12.7410	3.8056
ARID4B	innate lymphoid cell	14.3635	5.0477
ARIH1	innate lymphoid cell	12.1723	1.6765
ARL5B	innate lymphoid cell	3.0350	1.2574
ARL6IP6	innate lymphoid cell	0.9648	0.3570
ARPP19	innate lymphoid cell	2.5499	0.9971
ATAD2B	innate lymphoid cell	3.6499	1.0905
ATF6B	innate lymphoid cell	0.8432	0.4926
ATF7IP2	innate lymphoid cell	2.7025	1.2971
ATG10	innate lymphoid cell	2.2204	1.4890
ATP10A	innate lymphoid cell	3.4179	1.0608
ATP10D	innate lymphoid cell	1.9018	1.1081
ATP11B	innate lymphoid cell	6.8517	3.0930
ATP11C	innate lymphoid cell	2.4653	0.7918
ATP6V0D1-DT	innate lymphoid cell	0.6030	0.3269
B3GLCT	innate lymphoid cell	1.7501	0.8983
B9D2	innate lymphoid cell	0.6472	0.4361
BABAM2	innate lymphoid cell	3.6811	0.6562
BAIAP3	innate lymphoid cell	0.7714	0.4593
BBOX1-AS1	innate lymphoid cell	0.8044	0.6612
BBX	innate lymphoid cell	5.0012	1.6051
BCAS3	innate lymphoid cell	8.3513	3.9090
BCL2L13	innate lymphoid cell	1.2649	0.3223
BCLAF1	innate lymphoid cell	2.9600	0.4136
BCO2	innate lymphoid cell	1.2852	0.6379
BLOC1S5-TXNDC5	innate lymphoid cell	0.7876	0.6459
BLTP1	innate lymphoid cell	4.2046	0.9224
BMS1P1	innate lymphoid cell	0.6463	0.3798
BORCS5	innate lymphoid cell	8.0003	1.5288
BRAF	innate lymphoid cell	21.3114	10.1840
BRD1	innate lymphoid cell	3.9711	1.1363
BRD10	innate lymphoid cell	2.1627	0.7577
BRD4	innate lymphoid cell	4.2728	1.9220
BRPF3-AS1	innate lymphoid cell	0.6955	0.5591
BRWD3	innate lymphoid cell	1.8986	0.6490
BTBD1	innate lymphoid cell	1.6200	0.4813
BTBD9	innate lymphoid cell	9.5893	1.2958
C2CD2	innate lymphoid cell	1.5235	0.5961
C4orf33	innate lymphoid cell	0.9304	0.3716
CARNMT1	innate lymphoid cell	1.2500	0.8075
CASK	innate lymphoid cell	8.3171	2.5473
CASP3	innate lymphoid cell	3.7258	2.3444
CBL	innate lymphoid cell	2.3731	0.9437
CCDC138	innate lymphoid cell	7.2772	4.7048
CCDC69	innate lymphoid cell	1.9042	0.8285
CCDC77	innate lymphoid cell	0.6930	0.3719
CCDC91	innate lymphoid cell	7.4827	0.9504
CCNC	innate lymphoid cell	1.5234	0.4674
CCND3	innate lymphoid cell	13.9362	0.3123
CCNG2	innate lymphoid cell	1.9102	1.3063
CCNH	innate lymphoid cell	17.7981	6.7858
CD200R1	innate lymphoid cell	1.1616	0.8831
CD2AP	innate lymphoid cell	5.3118	1.9699
CDC14A	innate lymphoid cell	32.6507	23.3868
CDC16	innate lymphoid cell	1.2879	0.6213
CDC73	innate lymphoid cell	2.4945	0.4334
CDK12	innate lymphoid cell	1.5306	0.4498
CDK13	innate lymphoid cell	4.2730	1.7214
CDK5RAP2	innate lymphoid cell	1.4102	0.4838
CDKAL1	innate lymphoid cell	5.6804	1.0128
CDKL5	innate lymphoid cell	2.4085	1.9276
CDKN1B	innate lymphoid cell	2.9216	0.8529
CEP350	innate lymphoid cell	4.4050	1.9266
CEP83	innate lymphoid cell	4.3939	2.3449
CEP85L	innate lymphoid cell	6.0075	1.9722
CERK	innate lymphoid cell	1.8799	0.6328
CFAP418-AS1	innate lymphoid cell	1.2060	0.8613
CHCHD3	innate lymphoid cell	2.1768	0.4873
CHD1	innate lymphoid cell	11.4509	4.0749
CHKA	innate lymphoid cell	4.4182	1.3656
CHM	innate lymphoid cell	1.7616	0.8768
CHODL	innate lymphoid cell	2.5015	2.2059
CHST11	innate lymphoid cell	14.0721	3.2358
CHTF18	innate lymphoid cell	0.5018	0.3007
CLASP1	innate lymphoid cell	3.6120	0.3876
CLASRP	innate lymphoid cell	1.0666	0.3263
CLK4	innate lymphoid cell	1.3466	0.5942
CNNM2	innate lymphoid cell	2.0269	0.3325
CNNM3	innate lymphoid cell	0.5769	0.3487
CNOT2	innate lymphoid cell	8.6322	0.9729
COG5	innate lymphoid cell	3.7105	0.6897
COMMD1	innate lymphoid cell	2.5985	0.6987
COPA	innate lymphoid cell	4.2870	1.7483
CPLANE1	innate lymphoid cell	1.8939	0.9835
CPSF6	innate lymphoid cell	2.2422	0.5815
CRACDL	innate lymphoid cell	1.2542	0.6835
CRADD	innate lymphoid cell	6.1832	3.0558
CREBRF	innate lymphoid cell	2.6810	0.6186
CRY1	innate lymphoid cell	9.8571	2.6423
CTNNB1	innate lymphoid cell	10.5878	3.6434
CUL1	innate lymphoid cell	2.2878	0.7777
CUL2	innate lymphoid cell	2.5071	1.3232
CUL3	innate lymphoid cell	10.1079	3.0226
CYP51A1	innate lymphoid cell	0.5301	0.3625
CYSLTR1	innate lymphoid cell	2.5490	0.8797
DACH1	innate lymphoid cell	6.3677	3.2089
DARS1-AS1	innate lymphoid cell	1.3296	1.2205
DARS2	innate lymphoid cell	1.2520	0.9616
DCAF6	innate lymphoid cell	1.8027	0.5642
DDX10	innate lymphoid cell	2.3703	1.1685
DDX27	innate lymphoid cell	2.7469	0.7339
DENND4A	innate lymphoid cell	18.5867	2.5221
DEPTOR	innate lymphoid cell	1.2064	0.7070
DGKE	innate lymphoid cell	0.7506	0.2829
DHX15	innate lymphoid cell	2.2623	0.8146
DIAPH1	innate lymphoid cell	3.6126	0.4429
DIAPH2-AS1	innate lymphoid cell	1.4945	0.9774
DNAJC1	innate lymphoid cell	11.0851	4.7277
DNM1L	innate lymphoid cell	2.2778	0.6355
DOCK5	innate lymphoid cell	6.7516	1.0165
DOP1A	innate lymphoid cell	1.6835	0.5639
DPF2	innate lymphoid cell	0.8690	0.3316
DTWD2	innate lymphoid cell	0.7505	0.3092
DUSP16	innate lymphoid cell	6.9239	0.4543
DYRK1A	innate lymphoid cell	8.4111	2.5595
DYRK1B	innate lymphoid cell	0.6463	0.4220
ECPAS	innate lymphoid cell	2.2118	0.4086
EFCAB5	innate lymphoid cell	0.9975	0.3689
EFR3A	innate lymphoid cell	2.1307	0.7139
EIF2B3	innate lymphoid cell	1.0050	0.5128
EIF3C	innate lymphoid cell	0.7861	0.6236
ELAPOR2	innate lymphoid cell	2.6541	1.3893
ELOVL5	innate lymphoid cell	14.2232	9.7239
ELP3	innate lymphoid cell	0.8624	0.3726
EML4	innate lymphoid cell	34.3912	17.0879
ENPP1	innate lymphoid cell	1.0228	0.4941
ENSG00000223522	innate lymphoid cell	0.5210	0.4242
ENSG00000225885	innate lymphoid cell	0.7586	0.2904
ENSG00000226647	innate lymphoid cell	0.9355	0.6648
ENSG00000227240	innate lymphoid cell	98.4122	63.2640
ENSG00000228010	innate lymphoid cell	0.7618	0.4578
ENSG00000228086	innate lymphoid cell	2.4638	1.8064
ENSG00000228430	innate lymphoid cell	11.9150	10.7060
ENSG00000228830	innate lymphoid cell	0.5301	0.4931
ENSG00000231201	innate lymphoid cell	0.8749	0.6055
ENSG00000231329	innate lymphoid cell	0.9519	0.6783
ENSG00000233230	innate lymphoid cell	0.7106	0.4999
ENSG00000233635	innate lymphoid cell	1.1167	0.9059
ENSG00000235635	innate lymphoid cell	0.7431	0.6291
ENSG00000236449	innate lymphoid cell	1.2626	0.3663
ENSG00000237851	innate lymphoid cell	0.6405	0.4389
ENSG00000248863	innate lymphoid cell	0.6921	0.5921
ENSG00000249207	innate lymphoid cell	1.3156	0.4095
ENSG00000253607	innate lymphoid cell	0.9262	0.4334
ENSG00000253736	innate lymphoid cell	3.4846	1.1589
ENSG00000254531	innate lymphoid cell	0.6739	0.3318
ENSG00000255026	innate lymphoid cell	0.7084	0.4982
ENSG00000256591	innate lymphoid cell	0.5485	0.3218
ENSG00000257239	innate lymphoid cell	0.6316	0.5467
ENSG00000259865	innate lymphoid cell	0.7112	0.4480
ENSG00000259924	innate lymphoid cell	0.5675	0.3303
ENSG00000260563	innate lymphoid cell	0.5120	0.3165
ENSG00000260733	innate lymphoid cell	0.5120	0.4341
ENSG00000261669	innate lymphoid cell	0.5156	0.3229
ENSG00000267523	innate lymphoid cell	1.2909	1.0079
ENSG00000269749	innate lymphoid cell	0.7597	0.6505
ENSG00000272211	innate lymphoid cell	1.9476	0.6595
ENSG00000272368	innate lymphoid cell	2.2506	1.5330
ENSG00000273118	innate lymphoid cell	1.6812	0.5439
ENSG00000279555	innate lymphoid cell	0.5018	0.3621
ENSG00000283782	innate lymphoid cell	1.2347	1.0078
ENSG00000284825	innate lymphoid cell	2.1992	1.6559
ENSG00000285756	innate lymphoid cell	0.9228	0.3294
ENSG00000286242	innate lymphoid cell	1.3713	0.8897
ENSG00000286302	innate lymphoid cell	0.5971	0.2543
ENSG00000286656	innate lymphoid cell	0.6828	0.3770
ENSG00000286797	innate lymphoid cell	1.0975	0.8231
ENSG00000287069	innate lymphoid cell	1.3144	1.0551
ENSG00000287100	innate lymphoid cell	1.4290	0.7664
ENSG00000288016	innate lymphoid cell	0.6066	0.2868
ENSG00000288061	innate lymphoid cell	0.6955	0.5785
ENSG00000289015	innate lymphoid cell	0.6141	0.4113
ENSG00000289698	innate lymphoid cell	0.7582	0.4956
ENSG00000290146	innate lymphoid cell	0.5826	0.3560
EP300	innate lymphoid cell	2.1179	0.2991
EPG5	innate lymphoid cell	3.0999	1.3849
EPHA4	innate lymphoid cell	2.4285	0.2948
EPM2A-DT	innate lymphoid cell	0.7295	0.5499
EPS15	innate lymphoid cell	4.8537	1.9084
ERVK13-1	innate lymphoid cell	0.7467	0.2594
ERVK3-1	innate lymphoid cell	0.7935	0.5378
ESCO1	innate lymphoid cell	1.3479	0.3043
ESYT2	innate lymphoid cell	13.4169	2.8467
EXOSC2	innate lymphoid cell	0.9195	0.6689
EZH2	innate lymphoid cell	2.2334	0.5318
FAM117B	innate lymphoid cell	2.5306	0.4262
FAM120B	innate lymphoid cell	1.9452	0.6277
FAM151B-DT	innate lymphoid cell	1.7969	0.6626
FAM168A	innate lymphoid cell	2.0522	1.0819
FAM168B	innate lymphoid cell	2.1801	1.0176
FAM169A	innate lymphoid cell	4.5406	3.4928
FARS2	innate lymphoid cell	2.0884	0.2537
FBH1	innate lymphoid cell	0.8897	0.3596
FBXL17	innate lymphoid cell	5.8811	1.9590
FBXO11	innate lymphoid cell	17.3205	9.4311
FBXO31	innate lymphoid cell	1.1052	0.5326
FGF20	innate lymphoid cell	0.5120	0.3365
FLT3	innate lymphoid cell	1.4313	1.0001
FMNL1	innate lymphoid cell	2.5440	0.5675
FMR1	innate lymphoid cell	1.0978	0.4655
FOXN3	innate lymphoid cell	11.6568	3.0231
FSD1	innate lymphoid cell	1.1228	0.6933
FUBP1	innate lymphoid cell	2.6611	0.3150
FUT8	innate lymphoid cell	3.2537	0.4955
GALNT11	innate lymphoid cell	4.7457	1.4169
GATAD2B	innate lymphoid cell	3.7548	0.7757
GFOD1	innate lymphoid cell	2.4244	0.4399
GFPT1	innate lymphoid cell	3.4961	0.5343
GLG1	innate lymphoid cell	4.7514	1.1114
GLYR1	innate lymphoid cell	1.6657	0.6204
GNB1	innate lymphoid cell	5.7577	0.2686
GNPAT	innate lymphoid cell	1.2965	0.7684
GOLGA8A	innate lymphoid cell	1.8221	0.6423
GPAT4	innate lymphoid cell	1.6421	0.5284
GPBP1	innate lymphoid cell	11.5589	4.5137
GPBP1L1	innate lymphoid cell	2.4473	0.7245
GPR82	innate lymphoid cell	0.7274	0.4190
GRAMD1B	innate lymphoid cell	4.6671	2.0254
GTF2I-AS1	innate lymphoid cell	0.6219	0.3666
GYPE	innate lymphoid cell	0.5382	0.3820
HACE1	innate lymphoid cell	1.4745	1.0146
HAUS2	innate lymphoid cell	1.2331	0.5986
HECTD1	innate lymphoid cell	3.5854	0.2751
HERC6	innate lymphoid cell	0.7521	0.5040
HIBCH	innate lymphoid cell	1.7093	0.3461
HIF1A-AS3	innate lymphoid cell	2.1960	0.4742
HIPK1	innate lymphoid cell	4.3161	0.7876
HIVEP2	innate lymphoid cell	12.5563	4.2537
HLA-V	innate lymphoid cell	1.0579	0.8403
HMBOX1	innate lymphoid cell	2.5472	1.1541
HNRNPD	innate lymphoid cell	4.0189	1.0651
HNRNPH3	innate lymphoid cell	3.1984	0.8110
HSF1	innate lymphoid cell	1.5158	0.7570
HSPA2-AS1	innate lymphoid cell	0.9251	0.4422
HSPA4	innate lymphoid cell	1.7693	0.4427
HTR1F	innate lymphoid cell	3.3895	1.6076
IFT88	innate lymphoid cell	1.0425	0.4313
IKBKB	innate lymphoid cell	1.6315	0.7934
IL23R	innate lymphoid cell	3.1912	1.8776
IMMP2L	innate lymphoid cell	11.0836	2.8333
INO80D	innate lymphoid cell	2.0746	0.4895
INTS9	innate lymphoid cell	0.7408	0.3007
IPO11	innate lymphoid cell	1.2509	0.3420
IPO9	innate lymphoid cell	1.1846	0.3390
ITGA4	innate lymphoid cell	7.6024	0.5776
JMJD1C	innate lymphoid cell	18.5066	8.6973
JMY	innate lymphoid cell	16.3194	9.6642
JRKL	innate lymphoid cell	0.8183	0.5439
KANSL2	innate lymphoid cell	1.5646	0.7246
KCNS3	innate lymphoid cell	1.1352	0.5089
KCTD9	innate lymphoid cell	3.0933	1.8287
KDM4C	innate lymphoid cell	3.9797	0.7980
KDM5C	innate lymphoid cell	1.1388	0.4352
KDM6A	innate lymphoid cell	9.6334	4.3359
KIFAP3	innate lymphoid cell	1.6243	0.9750
KIT	innate lymphoid cell	10.8860	2.1418
KLHL12	innate lymphoid cell	0.6746	0.4711
KLHL13	innate lymphoid cell	1.7873	1.3190
KLHL18	innate lymphoid cell	1.5550	0.6289
KLHL5	innate lymphoid cell	5.4587	2.0030
KMT2B	innate lymphoid cell	0.7753	0.2847
KMT2C	innate lymphoid cell	11.1619	3.5510
KMT2E	innate lymphoid cell	21.9180	4.9150
KMT5B	innate lymphoid cell	1.9915	0.3555
KRIT1	innate lymphoid cell	0.6168	0.2610
LAPTM4B	innate lymphoid cell	0.7467	0.2568
LATS1	innate lymphoid cell	1.3805	0.4600
LCOR	innate lymphoid cell	4.7013	2.1392
LDLRAD3	innate lymphoid cell	9.1159	6.8741
LEKR1	innate lymphoid cell	0.6683	0.3464
LIF-AS2	innate lymphoid cell	0.5301	0.4731
LINC00174	innate lymphoid cell	0.9576	0.5772
LINC00299	innate lymphoid cell	3.3400	1.0841
LINC00486	innate lymphoid cell	19.8473	3.1232
LINC01128	innate lymphoid cell	0.7174	0.3081
LINC01473	innate lymphoid cell	3.4902	1.2430
LINC01811	innate lymphoid cell	2.5554	1.6665
LINC01970	innate lymphoid cell	0.7436	0.4918
LINC02357	innate lymphoid cell	0.5210	0.4585
LINC02649	innate lymphoid cell	2.1737	1.3894
LMF1	innate lymphoid cell	1.4092	0.3809
LPIN2	innate lymphoid cell	3.6829	1.2791
LRCH1	innate lymphoid cell	2.8706	0.7779
LRIF1	innate lymphoid cell	0.9878	0.2800
LRP12	innate lymphoid cell	0.8889	0.4537
LRRC40	innate lymphoid cell	0.8319	0.3300
LUC7L	innate lymphoid cell	2.3749	0.6117
MACF1	innate lymphoid cell	6.1109	0.6157
MAIP1	innate lymphoid cell	0.6137	0.3164
MALT1	innate lymphoid cell	8.9808	2.2564
MAP3K7	innate lymphoid cell	1.8976	1.1815
MAPK8	innate lymphoid cell	6.8953	2.2386
MAPKAPK5	innate lymphoid cell	0.8885	0.3418
MAPRE2	innate lymphoid cell	5.8455	2.0781
MARCHF7	innate lymphoid cell	4.9193	2.9409
MBD5	innate lymphoid cell	7.0437	3.7555
MCPH1-AS1	innate lymphoid cell	0.5451	0.3302
MED13	innate lymphoid cell	3.5512	0.4829
MED13L	innate lymphoid cell	11.3529	3.7019
MED25	innate lymphoid cell	0.9453	0.3358
MED4	innate lymphoid cell	2.0038	0.5437
METTL25	innate lymphoid cell	1.3784	0.8567
MFSD4B	innate lymphoid cell	2.1689	0.3157
MGAT5	innate lymphoid cell	13.6714	2.9872
MIB1	innate lymphoid cell	1.7030	0.5133
MIDEAS	innate lymphoid cell	1.5616	0.3552
MIER1	innate lymphoid cell	2.5694	0.3469
MINDY2	innate lymphoid cell	1.8840	0.5476
MIR23AHG	innate lymphoid cell	7.4645	1.6132
MKLN1	innate lymphoid cell	4.6557	0.6043
MMP24OS	innate lymphoid cell	1.3067	0.3633
MORC1	innate lymphoid cell	1.0087	0.5183
MPPED2	innate lymphoid cell	0.8967	0.6609
MROH1	innate lymphoid cell	2.3318	0.3639
MRRF	innate lymphoid cell	1.2503	0.5694
MTERF1	innate lymphoid cell	1.3141	0.9006
MTOR	innate lymphoid cell	1.0329	0.3611
MYLIP	innate lymphoid cell	2.9560	0.6940
N4BP2	innate lymphoid cell	1.6817	0.4378
N4BP2L1	innate lymphoid cell	1.8927	0.9823
N4BP2L2	innate lymphoid cell	6.5271	1.5541
NAF1	innate lymphoid cell	2.8425	1.4886
NARF	innate lymphoid cell	1.3433	0.3068
NCALD	innate lymphoid cell	11.3897	6.0925
NCOA2	innate lymphoid cell	4.4658	0.6291
NCOA5	innate lymphoid cell	0.8391	0.2842
NCOA6	innate lymphoid cell	2.0240	1.0358
NCOA7-AS1	innate lymphoid cell	0.6405	0.4252
NDUFAF1	innate lymphoid cell	0.6419	0.3496
NDUFAF5	innate lymphoid cell	0.9273	0.5453
NDUFAF6	innate lymphoid cell	2.1420	0.5238
NDUFAF7	innate lymphoid cell	1.0608	0.4565
NEK10	innate lymphoid cell	2.2968	2.0628
NEK7	innate lymphoid cell	4.6193	1.1919
NFXL1	innate lymphoid cell	0.9268	0.6338
NIPBL	innate lymphoid cell	7.2572	0.6889
NKTR	innate lymphoid cell	4.4756	1.0150
NLRP6	innate lymphoid cell	0.5330	0.2613
NMD3	innate lymphoid cell	1.5040	0.6013
NMRAL1	innate lymphoid cell	0.5826	0.2745
NOL4L	innate lymphoid cell	2.1556	1.3801
NPIPB4	innate lymphoid cell	0.6984	0.2752
NR1D2	innate lymphoid cell	3.0886	1.7605
NR2C2	innate lymphoid cell	1.4588	0.3869
NRIP1	innate lymphoid cell	4.6500	1.6445
NUP153	innate lymphoid cell	2.9299	0.2866
NUP214	innate lymphoid cell	2.0359	0.7278
NUP35	innate lymphoid cell	0.9519	0.5542
NUS1	innate lymphoid cell	1.3724	0.6846
NUTF2	innate lymphoid cell	1.3550	0.3459
ODR4	innate lymphoid cell	1.3763	0.4601
OGA	innate lymphoid cell	3.4813	1.0226
OXR1	innate lymphoid cell	2.6990	0.8909
PABIR3	innate lymphoid cell	1.1777	0.2817
PACS2	innate lymphoid cell	0.8761	0.2835
PAFAH1B1	innate lymphoid cell	4.6394	0.7262
PAN3	innate lymphoid cell	6.0662	0.7678
PAPOLA	innate lymphoid cell	3.2210	1.1010
PARAIL	innate lymphoid cell	3.2307	2.4043
PAXBP1	innate lymphoid cell	1.7902	0.6718
PCDH9	innate lymphoid cell	16.9042	10.8690
PCDH9-AS2	innate lymphoid cell	1.5938	1.4745
PCMTD1	innate lymphoid cell	2.0322	0.3175
PCNX4	innate lymphoid cell	2.8967	1.1205
PDC-AS1	innate lymphoid cell	0.7952	0.5510
PDS5B	innate lymphoid cell	2.7606	0.4370
PDSS2	innate lymphoid cell	2.8639	1.3642
PER1	innate lymphoid cell	4.4800	2.9483
PEX3	innate lymphoid cell	1.0217	0.4262
PGBD1	innate lymphoid cell	0.5703	0.4445
PHIP	innate lymphoid cell	3.2341	0.5704
PHKA2	innate lymphoid cell	0.8003	0.3377
PHTF1	innate lymphoid cell	5.8280	4.3267
PI4KA	innate lymphoid cell	2.3291	0.4075
PIGK	innate lymphoid cell	0.7714	0.3595
PIK3IP1-DT	innate lymphoid cell	1.2820	0.6681
PLCB1	innate lymphoid cell	17.8462	11.1976
PLEKHA2	innate lymphoid cell	9.3091	5.2487
PLK4	innate lymphoid cell	0.6137	0.3259
POLR3B	innate lymphoid cell	0.6697	0.4417
POT1	innate lymphoid cell	0.6786	0.2676
POU2F1	innate lymphoid cell	4.0061	1.9231
PPIG	innate lymphoid cell	4.1359	0.7901
PPIL4	innate lymphoid cell	2.7052	0.6338
PPP1R9A	innate lymphoid cell	4.4439	1.0638
PPP2R3C	innate lymphoid cell	1.7224	0.3408
PPP2R5A	innate lymphoid cell	1.7431	0.3744
PPP3CA	innate lymphoid cell	14.2010	6.7063
PPP4R3B	innate lymphoid cell	2.2868	0.8011
PRDM10	innate lymphoid cell	0.5953	0.3029
PRDM11	innate lymphoid cell	0.5489	0.3180
PRICKLE1	innate lymphoid cell	0.8879	0.4406
PRKACB	innate lymphoid cell	2.4447	0.5427
PRKAR2B-AS1	innate lymphoid cell	0.7815	0.6239
PRKCE	innate lymphoid cell	20.0771	12.7560
PRMT9	innate lymphoid cell	8.8220	2.5046
PRPF39	innate lymphoid cell	1.0586	0.4848
PRRC2B	innate lymphoid cell	2.0896	0.5194
PRRC2C	innate lymphoid cell	6.6920	0.3398
PSMA3	innate lymphoid cell	1.7091	0.3450
PTBP2	innate lymphoid cell	3.0588	0.8401
PTPN23	innate lymphoid cell	0.7017	0.3230
PTPN4	innate lymphoid cell	3.6614	0.9555
PUM2	innate lymphoid cell	5.1349	0.5972
R3HDM2	innate lymphoid cell	2.3941	0.2945
RAB11A	innate lymphoid cell	14.7014	4.1516
RAB2A	innate lymphoid cell	7.5752	2.8139
RAB8B	innate lymphoid cell	10.1760	1.2852
RABGAP1L	innate lymphoid cell	11.6507	2.3851
RALGPS1	innate lymphoid cell	1.2753	0.3558
RANBP2	innate lymphoid cell	9.1515	1.9766
RANBP9	innate lymphoid cell	5.5686	2.6399
RAP1B	innate lymphoid cell	16.3289	8.2602
RAP1GDS1	innate lymphoid cell	3.7930	1.3608
RAPGEF2	innate lymphoid cell	9.4741	0.4220
RARS2	innate lymphoid cell	3.0440	1.8156
RASA1	innate lymphoid cell	5.7757	2.0141
RASSF8-AS1	innate lymphoid cell	0.8818	0.5622
RB1CC1	innate lymphoid cell	3.5789	0.4552
RBM5	innate lymphoid cell	2.0138	0.4197
RCBTB1	innate lymphoid cell	0.8038	0.4754
RCL1	innate lymphoid cell	0.8208	0.2957
REEP3	innate lymphoid cell	3.3346	2.1050
REPS1	innate lymphoid cell	4.6264	2.7596
RERE	innate lymphoid cell	13.5904	6.8527
RHBDF2	innate lymphoid cell	1.8696	0.5086
RIF1	innate lymphoid cell	2.6881	0.9667
RIN3	innate lymphoid cell	4.4275	0.6736
RLF	innate lymphoid cell	3.9700	0.4237
RNF115	innate lymphoid cell	2.5827	0.2613
RNF168	innate lymphoid cell	2.3484	0.3938
RNF19A	innate lymphoid cell	15.1038	0.8249
RNF220	innate lymphoid cell	1.2627	0.7273
RNPC3	innate lymphoid cell	2.0341	0.8179
RPRD1B	innate lymphoid cell	1.0145	0.3771
RPRD2	innate lymphoid cell	4.0863	1.9516
RPS6KA3	innate lymphoid cell	9.5112	5.2909
RPTOR	innate lymphoid cell	3.0888	1.8771
RUNX2	innate lymphoid cell	8.7386	4.1446
RYBP	innate lymphoid cell	4.5326	0.9308
SACM1L	innate lymphoid cell	3.1154	0.9946
SAFB	innate lymphoid cell	2.3602	0.8709
SAMD12	innate lymphoid cell	8.5772	5.3954
SBF1	innate lymphoid cell	0.7668	0.5137
SCAF8	innate lymphoid cell	3.1331	0.7528
SCAPER	innate lymphoid cell	4.1419	0.6728
SCLT1	innate lymphoid cell	6.5196	3.4546
SCRN1	innate lymphoid cell	0.9363	0.5113
SEC14L1	innate lymphoid cell	2.7937	0.4806
SEC22A	innate lymphoid cell	1.9606	1.1118
SEC24B	innate lymphoid cell	2.8912	0.6138
SECISBP2L	innate lymphoid cell	2.2289	0.8806
SENP2	innate lymphoid cell	1.2831	0.3806
SENP6	innate lymphoid cell	3.9032	0.9530
SEPTIN11	innate lymphoid cell	3.8006	1.4442
SERTAD2	innate lymphoid cell	2.0950	0.4698
SESN1	innate lymphoid cell	3.1308	0.9370
SETD3	innate lymphoid cell	1.5920	0.5635
SH2B1	innate lymphoid cell	0.6085	0.3230
SHCBP1	innate lymphoid cell	0.6405	0.4694
SHOC2	innate lymphoid cell	2.7258	0.4736
SIAH1	innate lymphoid cell	1.2757	0.3038
SIK2	innate lymphoid cell	4.2254	0.4481
SIK3	innate lymphoid cell	84.5895	54.2647
SKIL	innate lymphoid cell	5.9495	1.0750
SLAIN2	innate lymphoid cell	3.3994	1.9319
SLC25A40	innate lymphoid cell	0.9680	0.5574
SLC30A5	innate lymphoid cell	1.4643	0.6548
SLC35E1	innate lymphoid cell	0.7234	0.2518
SLC35F5	innate lymphoid cell	2.6722	1.8067
SLC4A1AP	innate lymphoid cell	1.0895	0.5881
SLMAP	innate lymphoid cell	3.1451	0.9541
SMAP1	innate lymphoid cell	5.4249	3.2081
SMARCA2	innate lymphoid cell	15.6306	10.0824
SMARCC1	innate lymphoid cell	2.6757	0.2606
SMARCC2	innate lymphoid cell	0.7965	0.3402
SMC1B	innate lymphoid cell	0.7408	0.4798
SMC3	innate lymphoid cell	1.7057	0.4475
SMCR5	innate lymphoid cell	0.5018	0.2645
SMG1	innate lymphoid cell	3.7952	1.3847
SMURF1	innate lymphoid cell	3.6096	1.0105
SMYD2	innate lymphoid cell	0.7697	0.3535
SNHG31	innate lymphoid cell	0.6405	0.4046
SNRK	innate lymphoid cell	9.0474	6.1627
SNTB1	innate lymphoid cell	3.5056	2.2474
SORCS1	innate lymphoid cell	13.9537	6.8918
SPAG1	innate lymphoid cell	2.7427	1.0928
SPART	innate lymphoid cell	2.0543	0.8848
SPEF2	innate lymphoid cell	0.9795	0.5238
SPIDR	innate lymphoid cell	8.6214	1.9611
SPIN1	innate lymphoid cell	1.4750	0.2685
SPRY4-AS1	innate lymphoid cell	0.8540	0.6350
SRGAP3	innate lymphoid cell	1.6748	0.6385
SRSF11	innate lymphoid cell	4.3891	0.5652
SSBP2	innate lymphoid cell	16.9906	7.2138
SSBP3	innate lymphoid cell	4.3844	2.1018
ST3GAL1	innate lymphoid cell	3.3480	0.4029
ST7L	innate lymphoid cell	0.9421	0.3763
STAG1	innate lymphoid cell	7.4542	0.9894
STAG2	innate lymphoid cell	4.4301	0.9446
STAM	innate lymphoid cell	5.7353	2.3819
STARD9	innate lymphoid cell	3.1579	2.1437
STK26	innate lymphoid cell	2.4919	1.6324
STX6	innate lymphoid cell	1.0713	0.5201
SUCLG2	innate lymphoid cell	3.6066	0.9024
SUGP1	innate lymphoid cell	0.6683	0.3236
SUPT5H	innate lymphoid cell	2.0984	0.6432
SUZ12P1	innate lymphoid cell	1.4876	0.2851
SVIL	innate lymphoid cell	23.9350	18.1538
SVIL-AS1	innate lymphoid cell	1.1894	0.5694
SYAP1	innate lymphoid cell	8.5611	0.3585
SYNGAP1	innate lymphoid cell	0.8193	0.5126
