gene	tau	top_cell_state	top_expr	n_states
IGHD1-14		B cell	0.0000	28
CRIP1P3	1.0000	large intestine goblet cell	0.0007	28
LMCD1-AS1	0.9333	tuft cell of colon	1.5610	28
ENSG00000227113	0.9636	natural killer cell	0.1210	28
LINC01630	0.9165	tuft cell of colon	0.0317	28
HORMAD2-AS1	0.7182	enterocyte of epithelium of large intestine	0.0306	28
BTF3P13	0.9683	colon endothelial cell	0.0001	28
ENSG00000227120		B cell	0.0000	28
LINC02672	0.9035	colon macrophage	0.0068	28
RPL12P44	0.9744	tuft cell of colon	0.0414	28
ZNF717	0.6863	innate lymphoid cell	0.2031	28
ENSG00000227125	0.9755	B cell	0.0010	28
LBX1-AS1	0.9467	BEST4+ enterocyte	0.0043	28
ENSG00000227131	0.9280	regulatory T cell	0.0039	28
ENSG00000227133	0.9391	fibroblast	0.0012	28
OTX2P2		B cell	0.0000	28
ENSG00000227138	0.9903	colon endothelial cell	0.0000	28
ENSG00000227139	0.9997	enterocyte of epithelium of large intestine	0.0012	28
USP17L5		B cell	0.0000	28
ENSG00000227141	0.9795	large intestine goblet cell	0.0057	28
LINC01153	0.9971	myofibroblast cell	0.0002	28
IL21-AS1	0.9770	regulatory T cell	0.1791	28
ENSG00000227148	0.9308	BEST4+ enterocyte	0.0016	28
MTCO1P44	0.9804	enterocyte of epithelium of large intestine	0.0000	28
ENSG00000227150	0.9998	tuft cell of colon	0.0022	28
PRR20D		B cell	0.0000	28
OR2T7	0.9978	tuft cell of colon	0.0048	28
MKRN6P	0.9096	myeloid leukocyte	0.0114	28
DOCK8-AS2	0.7919	regulatory T cell	0.1666	28
ENSG00000227157	0.9969	plasma cell	0.0002	28
ENSG00000227158	0.9937	enteroglial cell	0.0012	28
DDX11L16		B cell	0.0000	28
THEM7P	0.9460	colon endothelial cell	0.0747	28
ENSG00000227161	0.9123	mast cell	0.0055	28
ENSG00000227163	0.9638	enterocyte of epithelium of large intestine	0.0000	28
WDR11-DT	0.8251	myeloid leukocyte	0.0571	28
STSP1	0.9561	B cell	0.0015	28
ENSG00000227167	0.9664	paneth cell of colon	0.0010	28
ENSG00000227169		B cell	0.0000	28
TRPS1-AS1	0.9030	regulatory T cell	0.0045	28
YAE1-DT	0.8931	large intestine goblet cell	0.0435	28
MYL6P3	0.9826	myofibroblast cell	0.0200	28
BEND7-DT	0.9744	large intestine goblet cell	0.0045	28
NSA2P5	0.9915	enterochromaffin-like cell	0.0747	28
AIMP1P2	0.9424	fibroblast	0.0005	28
PGBP	0.8939	CD8-positive, alpha-beta T cell	0.0013	28
LRRC2P1	0.9851	enterocyte of epithelium of large intestine	0.0000	28
LINC01688	0.9888	myofibroblast cell	0.0001	28
VN1R28P	0.9957	tuft cell of colon	0.0008	28
HDGFP1	0.9906	gamma-delta T cell	0.0010	28
ENSG00000227186	0.9960	mature NK T cell	0.0276	28
RPL21P31	0.9197	enterocyte of epithelium of large intestine	0.0009	28
MGAT3-AS1	0.9800	paneth cell of colon	0.0037	28
ENSG00000227189	0.9811	enterochromaffin-like cell	0.0621	28
TRGC2	0.9532	gamma-delta T cell	2.2330	28
ENSG00000227193	0.8220	regulatory T cell	0.0079	28
MIR663AHG	0.8843	enteroglial cell	0.0474	28
IGHD4-23	1.0000	plasma cell	0.0002	28
ENSG00000227197	0.9766	innate lymphoid cell	0.4270	28
C6orf47-AS1	0.9533	myofibroblast cell	0.0281	28
ST7-AS1	0.7711	myeloid dendritic cell	0.0299	28
ENSG00000227200	0.9911	tuft cell of colon	0.0243	28
CNN2P1	1.0000	enterocyte of epithelium of large intestine	0.0002	28
SUB1P1	0.9310	mast cell	0.0036	28
RBMY2JP	0.9681	enteroglial cell	0.0017	28
PFN1P9	0.9925	paneth cell of colon	0.0001	28
ENSG00000227206	0.9850	innate lymphoid cell	0.0677	28
RPL31P12	0.9699	paneth cell of colon	0.0007	28
WARS2P1		B cell	0.0000	28
WDR35-DT	0.8987	enteroglial cell	0.0265	28
H3P45		B cell	0.0000	28
PFN1P6	0.9808	enteroglial cell	0.0038	28
SPATA13-AS1	0.9027	naive thymus-derived CD4-positive, alpha-beta T cell	0.0121	28
HCG15	0.8502	large intestine goblet cell	0.0022	28
ENSG00000227215	0.8704	tuft cell of colon	0.0172	28
ENSG00000227217	0.9827	natural killer cell	0.1210	28
ENSG00000227218	0.8472	paneth cell of colon	0.0399	28
RPS25P4	0.9833	transit amplifying cell of colon	0.0017	28
MTND1P14	1.0000	enterocyte of epithelium of large intestine	0.0000	28
ENSG00000227227	0.9076	mast cell	0.9407	28
ENSG00000227230	0.8893	B cell	0.0180	28
WASH7P	0.8240	tuft cell of colon	0.0345	28
CICP17	0.9801	tuft cell of colon	0.0077	28
SPANXB1	1.0000	enterocyte of epithelium of large intestine	0.0006	28
ENSG00000227236	0.9652	enterochromaffin-like cell	0.0391	28
ZNF692-DT	0.9520	myofibroblast cell	0.0244	28
TTC39DP	0.9639	regulatory T cell	0.0026	28
ENSG00000227240	0.9812	innate lymphoid cell	98.4122	28
ENSG00000227241	0.9995	transit amplifying cell of colon	0.0031	28
ENSG00000227242	0.8676	monocyte	0.0065	28
SLAMF6P1	0.9658	intestinal crypt stem cell of colon	0.0004	28
LINC00845	0.9025	myofibroblast cell	0.0383	28
ENSG00000227245		B cell	0.0000	28
TRIM60P13	0.9984	enterocyte of epithelium of large intestine	0.0001	28
NALF1-IT1	0.9961	colon endothelial cell	0.0142	28
ENSG00000227249	0.9991	tuft cell of colon	0.0012	28
TRIM60P9Y		B cell	0.0000	28
COPS8-DT	0.7742	tuft cell of colon	0.0969	28
ENSG00000227253	0.8516	paneth cell of colon	0.0027	28
VDAC1P12	1.0000	enterocyte of epithelium of large intestine	0.0000	28
CDRT15P2	1.0000	enterocyte of epithelium of large intestine	0.0000	28
MIS18A-AS1	0.8971	transit amplifying cell of colon	0.0088	28
ENSG00000227257		B cell	0.0000	28
SMIM2-AS1	0.9219	enterocyte of epithelium of large intestine	0.6346	28
HMGN2P22	1.0000	enterocyte of epithelium of large intestine	0.0000	28
LINC01985	0.9894	colon endothelial cell	0.3976	28
YWHAZP7	1.0000	enterocyte of epithelium of large intestine	0.0000	28
HCG4B	0.9264	tuft cell of colon	0.0311	28
ACTR3BP5	0.9701	colon endothelial cell	0.0001	28
GXYLT1P7	0.9877	enteroglial cell	0.0021	28
DONSONP1	0.9824	paneth cell of colon	0.0042	28
KLLN	0.8126	BEST4+ enterocyte	0.0667	28
ENSG00000227269		B cell	0.0000	28
ENSG00000227270		B cell	0.0000	28
RPL39P25	1.0000	plasma cell	0.0000	28
MYOCD-AS1	0.9519	colon endothelial cell	0.0840	28
MTND6P10	0.9882	large intestine goblet cell	0.0142	28
ENSG00000227278	0.9931	B cell	0.0014	28
ENSG00000227279	0.9889	enteroglial cell	0.0139	28
ENSG00000227282	1.0000	enterocyte of epithelium of large intestine	0.0000	28
RPL35AP12	0.9931	enterocyte of epithelium of large intestine	0.0002	28
MARK2P10		B cell	0.0000	28
ARID3BP1	0.9924	CD4-positive, alpha-beta T cell	0.0001	28
HSFY3P	1.0000	enterocyte of epithelium of large intestine	0.0000	28
LINC01364	0.9745	mature NK T cell	0.0645	28
ENSG00000227291	0.9775	fibroblast	0.0006	28
ENSG00000227292	0.9780	large intestine goblet cell	0.0041	28
ENSG00000227293	1.0000	enterocyte of epithelium of large intestine	0.0007	28
ENSG00000227294	0.9718	myeloid leukocyte	0.0058	28
ELL2P1	0.9482	enterocyte of epithelium of large intestine	0.0285	28
ENSG00000227297	0.9517	tuft cell of colon	0.0168	28
ARAFP3	1.0000	enterocyte of epithelium of large intestine	0.0000	28
KRT16P2	1.0000	enterocyte of epithelium of large intestine	0.0000	28
ENSG00000227301	0.9988	BEST4+ enterocyte	0.0006	28
SSX19P	1.0000	CD8-positive, alpha-beta T cell	0.0000	28
ENSG00000227303	0.8594	BEST4+ enterocyte	0.0253	28
ENSG00000227304	0.8741	mast cell	0.0133	28
LINC02708	0.9995	fibroblast	0.0008	28
ENSG00000227307	0.9037	large intestine goblet cell	0.0165	28
LINC02832	0.9360	tuft cell of colon	0.0162	28
RPL31P19	0.9236	regulatory T cell	0.0109	28
RPL21P20	0.9669	monocyte	0.0093	28
ENSG00000227312	0.9179	plasma cell	0.0146	28
LINC02630	0.9954	myeloid dendritic cell	0.0125	28
MTND4P15	0.9299	enterocyte of epithelium of large intestine	0.0017	28
ENSG00000227329	1.0000	fibroblast	0.0004	28
ENSG00000227330	0.8662	plasma cell	0.0379	28
RPL7AP22	0.8843	colon endothelial cell	0.0098	28
IGHJ1P	1.0000	enterocyte of epithelium of large intestine	0.0002	28
LINC00434	0.9989	plasma cell	0.0003	28
RPL23AP43	0.9324	monocyte	0.0083	28
ENSG00000227338	0.9909	colon endothelial cell	0.0131	28
THRAP3P1	0.9552	myofibroblast cell	0.0010	28
LINC00307	0.9409	enterocyte of epithelium of large intestine	0.0024	28
RPL15P1	0.9990	fibroblast	0.0002	28
HAUS6P1	0.9374	myofibroblast cell	0.0028	28
PARG	0.5257	naive thymus-derived CD4-positive, alpha-beta T cell	0.4969	28
HNRNPKP2	0.9194	B cell	0.0036	28
MTND5P25	0.9674	enterocyte of epithelium of large intestine	0.0004	28
CEACAMP7		B cell	0.0000	28
PPIAP88	1.0000	large intestine goblet cell	0.0028	28
NANOGP6	0.9940	enterocyte of epithelium of large intestine	0.0001	28
ARHGEF7-AS1	1.0000	tuft cell of colon	0.0004	28
RAB28P3	0.9676	myofibroblast cell	0.0001	28
RBM26-AS1	0.8077	myeloid dendritic cell	0.1190	28
ENSG00000227355	0.8139	enteroglial cell	0.0908	28
GOLGA7B-DT	0.9395	enteroglial cell	0.0731	28
ENSG00000227358	0.9991	plasma cell	0.0002	28
LINC02936	0.9027	enterochromaffin-like cell	1.0665	28
ENSG00000227360	0.9816	BEST4+ enterocyte	0.0056	28
RPS24P7	0.9823	myeloid leukocyte	0.0049	28
ENSG00000227364	1.0000	enterocyte of epithelium of large intestine	0.0001	28
ENSG00000227365	0.9723	BEST4+ enterocyte	0.0039	28
SLC9B1P4	0.9532	BEST4+ enterocyte	0.0028	28
CDK8P2	1.0000	large intestine goblet cell	0.0016	28
ENSG00000227370	0.6636	myeloid leukocyte	0.0104	28
ENSG00000227371		B cell	0.0000	28
GFOD3P	0.7656	mature NK T cell	0.0665	28
RABGAP1L-DT	0.8603	plasma cell	0.0870	28
ENSG00000227374	0.9973	regulatory T cell	0.0047	28
DLG1-AS1	0.8998	enterocyte of epithelium of large intestine	0.0339	28
FTH1P16	0.8533	monocyte	0.0276	28
PPIAP2	0.8960	paneth cell of colon	0.0234	28
EIF4A2P2	0.8694	CD4-positive, alpha-beta T cell	0.0019	28
RPL35AP2	0.7545	fibroblast	0.0202	28
ENSG00000227386	0.9982	plasma cell	0.0001	28
ENSG00000227388	0.8636	tuft cell of colon	0.2825	28
SALL1P1	1.0000	enterocyte of epithelium of large intestine	0.0003	28
HPN-AS1	0.9843	enteroglial cell	0.2202	28
ENSG00000227393	0.9808	enterocyte of epithelium of large intestine	0.0000	28
RPL11P1	0.8746	gamma-delta T cell	0.0120	28
EIF2AP4	0.9964	enterocyte of epithelium of large intestine	0.0000	28
ENSG00000227397	0.9912	large intestine goblet cell	0.0032	28
KIF9-AS1	0.7638	naive thymus-derived CD4-positive, alpha-beta T cell	0.9202	28
RPL21P82	0.9844	BEST4+ enterocyte	0.0012	28
ENSG00000227400	0.8172	BEST4+ enterocyte	0.0101	28
RPL37P1	0.9883	plasma cell	0.0038	28
LINC01806	0.9137	enterochromaffin-like cell	0.1798	28
KRT8P20	0.9959	paneth cell of colon	0.0004	28
RNF6P1	0.9516	fibroblast	0.0030	28
ENSG00000227407	0.9605	myeloid leukocyte	0.0021	28
AMYP1	0.9892	colon endothelial cell	0.0001	28
ZMYM4-AS1	0.7838	tuft cell of colon	0.0648	28
ACNATP	0.9869	mast cell	0.0033	28
STK33P1	0.9857	tuft cell of colon	0.0003	28
ENSG00000227413	0.9636	enteroglial cell	0.0088	28
ENSG00000227416	0.9681	colon endothelial cell	0.0000	28
ENSG00000227417	0.8894	type L enteroendocrine cell	0.0083	28
PCGEM1	0.9733	enterocyte of epithelium of large intestine	0.0012	28
LINC01724	0.9791	BEST4+ enterocyte	0.0023	28
OR10U1P	1.0000	enterocyte of epithelium of large intestine	0.0000	28
MRPS21P2	0.9894	enterocyte of epithelium of large intestine	0.0000	28
VN1R33P	1.0000	enterocyte of epithelium of large intestine	0.0000	28
MDH1P1	1.0000	enterocyte of epithelium of large intestine	0.0000	28
H3P9	0.9888	colon endothelial cell	0.0031	28
CSE1L-DT	0.9522	enterochromaffin-like cell	0.0391	28
ASIC4-AS1	0.8805	large intestine goblet cell	0.0366	28
RPL31P22	0.9463	myofibroblast cell	0.0010	28
RNF19BPX		B cell	0.0000	28
FCF1P1	0.9537	colon endothelial cell	0.0098	28
RPS8P4	0.8911	paneth cell of colon	0.0138	28
COL6A2-DT	0.9787	plasma cell	0.0001	28
TTTY17B		B cell	0.0000	28
ATP5MC1P4	0.9721	BEST4+ enterocyte	0.0017	28
H3P30	1.0000	enterocyte of epithelium of large intestine	0.0000	28
ENSG00000227444		B cell	0.0000	28
OR10R1P	1.0000	enterocyte of epithelium of large intestine	0.0000	28
XGY1	0.8907	myeloid leukocyte	0.0317	28
FGF7P6	0.9366	enterochromaffin-like cell	0.0346	28
HNRNPA1P63	0.9977	colon macrophage	0.0019	28
MTND4P30	0.9898	B cell	0.0008	28
ENSG00000227455	0.9979	enterocyte of epithelium of large intestine	0.0006	28
LINC00310	0.9476	myofibroblast cell	0.0113	28
ENSG00000227459	0.9902	large intestine goblet cell	0.0014	28
PSME2P6	0.9485	myeloid leukocyte	0.0039	28
ENSG00000227463	0.9963	natural killer cell	0.2144	28
GPN3P1	0.9897	colon macrophage	0.0000	28
PDE4B-AS1	0.9994	fibroblast	0.0017	28
LINC01537	0.9919	myeloid leukocyte	0.0058	28
RPL39P16	0.9992	tuft cell of colon	0.0141	28
AKR1B15	0.9319	tuft cell of colon	0.0135	28
TSSK5P	0.9752	enterocyte of epithelium of large intestine	0.0002	28
RPL6P24	0.9449	enterochromaffin-like cell	0.0467	28
ENSG00000227475	1.0000	enterocyte of epithelium of large intestine	0.0000	28
STK4-DT	0.8914	colon endothelial cell	0.0086	28
ENSG00000227479	0.9916	enteroglial cell	0.1017	28
CCDC148-AS1	0.9194	large intestine goblet cell	0.0102	28
ENSG00000227481	0.9986	plasma cell	0.0002	28
ENSG00000227482	0.9107	enteroglial cell	0.0098	28
ENSG00000227484	0.8969	enterocyte of epithelium of large intestine	0.0015	28
ENSG00000227485	0.9762	BEST4+ enterocyte	0.0019	28
ENSG00000227486	0.7842	B cell	2.1545	28
NCAM1-AS1	0.9911	enteroglial cell	0.0070	28
GAGE12D		B cell	0.0000	28
ENSG00000227489	1.0000	enterocyte of epithelium of large intestine	0.0000	28
CCNJP1	0.9933	enterocyte of epithelium of large intestine	0.0000	28
CHUK-DT	0.9509	enterochromaffin-like cell	0.0450	28
ENSG00000227493	0.9966	paneth cell of colon	0.0001	28
USP9YP14	0.9986	fibroblast	0.0006	28
KIF1C-AS1	0.9044	mature NK T cell	0.0185	28
ENSG00000227496	0.8614	large intestine goblet cell	0.0311	28
PABPC1P6	0.9849	enterocyte of epithelium of large intestine	0.0004	28
ENSG00000227498	0.9433	myeloid dendritic cell	0.0131	28
ENSG00000227499	0.9936	intestinal crypt stem cell of colon	0.0002	28
SCAMP4	0.5871	large intestine goblet cell	0.4028	28
MROCKI	0.9098	enteroglial cell	0.3504	28
SLIRPP1	1.0000	enterocyte of epithelium of large intestine	0.0000	28
LTB	0.8334	B cell	0.9076	28
LINC01624	0.9459	tuft cell of colon	0.0175	28
LINC01839	0.9832	tuft cell of colon	0.0030	28
LINC01442	0.9842	enterocyte of epithelium of large intestine	0.0002	28
ENSG00000227511		B cell	0.0000	28
ENSG00000227512	0.9826	enterocyte of epithelium of large intestine	0.0052	28
ILRUNP1	0.9998	BEST4+ enterocyte	0.0018	28
ENSG00000227514	0.9833	CD4-positive, alpha-beta T cell	0.0007	28
C1DP4	0.9955	large intestine goblet cell	0.0021	28
ENSG00000227516	0.9332	enteroglial cell	0.0042	28
LINC01483	0.9209	innate lymphoid cell	0.2046	28
MIR1302-9HG	0.9061	BEST4+ enterocyte	0.0224	28
ENSG00000227519	0.8379	tuft cell of colon	0.0080	28
TUBB4BP8	0.9926	CD8-positive, alpha-beta T cell	0.0009	28
RPS20P15	0.8227	regulatory T cell	0.0314	28
RPL7P6	0.9334	tuft cell of colon	0.0163	28
ENSG00000227527	0.9615	enterocyte of epithelium of large intestine	0.0053	28
DIAPH3-AS1	0.8607	transit amplifying cell of colon	0.0086	28
ENSG00000227531	0.9314	myeloid dendritic cell	0.2418	28
ENSG00000227532		B cell	0.0000	28
SLC2A1-DT	0.8952	type L enteroendocrine cell	0.1290	28
AP1M2P1	0.9861	regulatory T cell	0.0041	28
ENSG00000227535	0.9682	enterocyte of epithelium of large intestine	0.0001	28
SOCS5P4	0.8211	mast cell	0.0076	28
ENSG00000227537		B cell	0.0000	28
HNRNPFP1	0.9793	tuft cell of colon	0.0003	28
SFR1P1	0.9492	large intestine goblet cell	0.0024	28
MYO1B-AS1	0.8340	tuft cell of colon	0.0316	28
SPAG5-AS1	0.5986	enterochromaffin-like cell	0.2054	28
LINC03013	0.8685	CD8-positive, alpha-beta T cell	0.0400	28
ENSG00000227545		B cell	0.0000	28
OR4A2P		B cell	0.0000	28
ENSG00000227549	0.9815	mast cell	0.0059	28
TRBV7-5	0.9945	CD8-positive, alpha-beta T cell	0.0000	28
USP17L12		B cell	0.0000	28
ENSG00000227554	0.9994	enterocyte of epithelium of large intestine	0.0001	28
MIR4290HG	0.9369	gamma-delta T cell	0.0010	28
ENSG00000227556	1.0000	intestinal crypt stem cell of colon	0.0000	28
MTND3P9	1.0000	enterocyte of epithelium of large intestine	0.0000	28
RPS15AP30	0.7702	type L enteroendocrine cell	0.1301	28
ENSG00000227562	1.0000	enterocyte of epithelium of large intestine	0.0001	28
RNF11P2	0.9932	BEST4+ enterocyte	0.0015	28
LINC00376	0.9336	large intestine goblet cell	0.0035	28
SNX18P26	0.9996	colon endothelial cell	0.0029	28
ENSG00000227573	0.9982	enterocyte of epithelium of large intestine	0.0001	28
ENSG00000227574	1.0000	paneth cell of colon	0.0002	28
RPS3AP53	0.9917	paneth cell of colon	0.0001	28
ENSG00000227579	0.8552	natural killer cell	0.2144	28
STAU2P1	0.9841	paneth cell of colon	0.0000	28
ADGRF5P1	0.9867	colon endothelial cell	0.0002	28
RPS3AP37	0.9269	enteroglial cell	0.0033	28
MTND4P5	0.9877	enterocyte of epithelium of large intestine	0.0000	28
ENSG00000227585	0.9861	colon endothelial cell	0.0001	28
RPS26P39	0.9857	mature NK T cell	0.0091	28
CNTN4-AS2	0.8774	tuft cell of colon	0.0284	28
TP73-AS3	0.9834	plasma cell	0.0248	28
ATP5MC1P5	0.9151	paneth cell of colon	0.0037	28
HSD11B1-AS1	0.9174	monocyte	0.2427	28
PIGFP3	0.9896	tuft cell of colon	0.0003	28
PHB1P16	1.0000	enterocyte of epithelium of large intestine	0.0000	28
WASF1P1	1.0000	enterocyte of epithelium of large intestine	0.0000	28
ENSG00000227598	0.8542	mature NK T cell	0.7834	28
PTPRT-AS1	0.9984	tuft cell of colon	0.0003	28
ENSG00000227602	0.9479	large intestine goblet cell	0.0006	28
TOMM22P3		B cell	0.0000	28
ENSG00000227606	0.9994	enterocyte of epithelium of large intestine	0.0003	28
SUMO2P2	1.0000	enterocyte of epithelium of large intestine	0.0015	28
TMEM183AP1	1.0000	enterocyte of epithelium of large intestine	0.0000	28
FRMPD3-AS1	0.9887	natural killer cell	0.1210	28
LINC01074	1.0000	enterocyte of epithelium of large intestine	0.0000	28
QRSL1P2	0.9865	fibroblast	0.0014	28
ENSG00000227615	0.6606	transit amplifying cell of colon	0.6232	28
ENSG00000227616	0.9840	large intestine goblet cell	0.0007	28
CERS6-AS1	0.8864	mature NK T cell	0.0487	28
ENSG00000227619	0.9888	plasma cell	0.0674	28
ALG1L8P	0.9912	mature NK T cell	0.0325	28
PHB1P11	0.9938	enteroglial cell	0.0036	28
ENSG00000227623	1.0000	enterocyte of epithelium of large intestine	0.0000	28
SNRPEP3	0.9808	enterocyte of epithelium of large intestine	0.0005	28
ENSG00000227625	0.9674	transit amplifying cell of colon	0.0016	28
ENSG00000227627	0.6039	natural killer cell	0.0855	28
SLC25A15P1	1.0000	enterocyte of epithelium of large intestine	0.0005	28
LINC01132	0.9494	innate lymphoid cell	0.2469	28
ENSG00000227632	0.7862	naive thymus-derived CD4-positive, alpha-beta T cell	0.0159	28
RBMY2YP		B cell	0.0000	28
LINC01714	0.9398	mature NK T cell	0.0137	28
USP9YP21		B cell	0.0000	28
HNRNPA1P14	0.8514	regulatory T cell	0.0075	28
SOX21-AS1	0.9141	naive thymus-derived CD4-positive, alpha-beta T cell	0.0066	28
HIGD1AP11		B cell	0.0000	28
RPL7P54	0.9926	paneth cell of colon	0.0009	28
STEAP2-AS1	0.8829	fibroblast	0.1354	28
MTND6P32	0.9837	type L enteroendocrine cell	0.0331	28
ISCA1P6	0.9778	fibroblast	0.0004	28
SERPINA7P1	1.0000	enterocyte of epithelium of large intestine	0.0000	28
ENSG00000227658	0.9860	paneth cell of colon	0.0006	28
CLYBL-AS2	0.9766	transit amplifying cell of colon	0.0052	28
UST-AS1	0.9307	mature NK T cell	0.0361	28
MTCO3P18		B cell	0.0000	28
RPL7P2	0.9957	enterocyte of epithelium of large intestine	0.0005	28
CYCSP24	0.9392	enteroglial cell	0.0100	28
ENSG00000227667	1.0000	enterocyte of epithelium of large intestine	0.0000	28
ZNF731P	0.6453	innate lymphoid cell	0.9212	28
ENSG00000227673	0.7847	mast cell	0.0049	28
LINC00355	0.9327	type L enteroendocrine cell	0.0385	28
LINC01068	0.9145	enterochromaffin-like cell	0.0621	28
ENSG00000227678	0.8459	regulatory T cell	0.0563	28
ENSG00000227679	0.9999	tuft cell of colon	0.0004	28
ENSG00000227680	0.9967	plasma cell	0.0010	28
ENSG00000227681	0.9679	enterochromaffin-like cell	1.3174	28
ATP5F1AP2	0.9261	paneth cell of colon	0.0014	28
CROCCP4	0.9439	large intestine goblet cell	0.0065	28
LINC02088	0.9215	monocyte	0.0125	28
ENSG00000227687	1.0000	enterocyte of epithelium of large intestine	0.0000	28
HNRNPA3P2	0.9596	gamma-delta T cell	0.2528	28
SRP68P2	0.9998	enterocyte of epithelium of large intestine	0.0004	28
MED28P3	0.9938	tuft cell of colon	0.0474	28
GSTM3P1		B cell	0.0000	28
RPL23AP74	0.7302	CD8-positive, alpha-beta T cell	0.0067	28
DNMBP-AS1	0.7306	B cell	0.2713	28
ENSG00000227698	0.9491	CD8-positive, alpha-beta T cell	0.0019	28
ENSG00000227700	0.9664	enterocyte of epithelium of large intestine	0.0012	28
LINC00111	0.9200	large intestine goblet cell	0.0763	28
ENSG00000227704	0.6450	enterochromaffin-like cell	0.0642	28
