gene	tau	top_cell_state	top_expr	n_states
TOR4A	0.7713	endothelial cell of artery	0.2942	21
NRARP	0.8972	endothelial cell of artery	0.0911	21
EXD3	0.7114	intestine goblet cell	0.5901	21
NOXA1	0.6318	progenitor cell	0.1282	21
ENTPD8	0.9370	intestine goblet cell	0.1394	21
NSMF	0.4435	enteric neuron	0.1601	21
PNPLA7	0.9016	enteroendocrine cell	0.0772	21
MRPL41	0.4696	endothelial cell of lymphatic vessel	1.6048	21
DPH7	0.3101	interstitial cell of Cajal	0.2830	21
ZMYND19	0.3588	neural crest cell	0.0748	21
ARRDC1	0.6697	hematopoietic cell	0.5394	21
ARRDC1-AS1	0.4277	enteric smooth muscle cell	0.2153	21
EHMT1	0.2982	enteric neuron	0.4217	21
CACNA1B	0.9769	enteric neuron	0.1182	21
ENSG00000237419	0.9636	enteric smooth muscle cell	0.0059	21
FAM157B	0.7759	vein endothelial cell	0.0007	21
LINC01001	0.6076	colon epithelial cell	0.0520	21
BET1L	0.2872	fibroblast	0.1766	21
CIMAP1A	0.9853	mesothelial cell	0.0004	21
ENSG00000254559	0.7826	endothelial cell of artery	0.0031	21
RIC8A	0.3167	endothelial cell of artery	0.5158	21
SIRT3	0.3260	epithelial cell	0.1810	21
PSMD13	0.4963	endothelial cell of artery	1.2846	21
NLRP6	0.9229	stem cell	0.0015	21
ENSG00000255026	0.8244	colon epithelial cell	0.0027	21
PGGHG	0.4518	interstitial cell of Cajal	0.1447	21
IFITM5	0.9616	pericyte	0.0006	21
IFITM2	0.7461	endothelial cell of artery	4.8608	21
ENSG00000254910	0.7846	interstitial cell of Cajal	0.0016	21
IFITM1	0.7899	fibroblast	0.5997	21
ENSG00000251661	0.7742	mesothelial cell	0.0641	21
IFITM3	0.5992	endothelial cell of artery	10.5928	21
ENSG00000255089	0.9797	colon epithelial cell	0.0003	21
ENSG00000270972	0.8171	hematopoietic cell	0.0057	21
B4GALNT4	0.5387	mesothelial cell	0.1887	21
PKP3	0.7592	enterocyte	0.7027	21
SIGIRR	0.5422	endothelial cell of artery	1.0668	21
ANO9	0.7586	intestine goblet cell	0.2433	21
PTDSS2	0.2910	mesothelial cell	0.2102	21
ENSG00000255237	0.7207	interstitial cell of Cajal	0.0069	21
RNH1	0.4886	mesothelial cell	1.7017	21
HRAS	0.6069	endothelial cell of artery	0.5894	21
LRRC56	0.7377	enteroendocrine cell	0.0189	21
LMNTD2	0.7981	mesothelial cell	0.0248	21
LMNTD2-AS1	0.9424	mesothelial cell	0.0473	21
RASSF7	0.8140	mesothelial cell	1.0958	21
MIR210HG	0.5371	colon epithelial cell	0.2158	21
PHRF1	0.2625	endothelial cell of lymphatic vessel	0.1338	21
IRF7	0.8200	hematopoietic cell	0.3610	21
CDHR5	0.8581	enterocyte	0.8876	21
SCT	0.8982	enteroendocrine cell	3.3240	21
DRD4	0.7539	enteroendocrine cell	0.0294	21
DEAF1	0.5348	endothelial cell of artery	0.4007	21
ENSG00000255158	0.7145	myofibroblast cell	0.0022	21
EPS8L2	0.6830	intestine goblet cell	0.5512	21
TMEM80	0.3645	endothelial cell of lymphatic vessel	0.2123	21
TALDO1	0.4933	hematopoietic cell	2.4841	21
GATD1	0.2716	neural crest cell	0.2011	21
GATD1-DT	0.4407	mesothelial cell	0.0899	21
CEND1	0.9845	enteric neuron	0.3068	21
SLC25A22	0.5486	enteric neuron	0.1927	21
PIDD1	0.4224	neural crest cell	0.1100	21
RPLP2	0.2545	hematopoietic cell	49.6086	21
PNPLA2	0.7005	endothelial cell of lymphatic vessel	0.5026	21
ENSG00000255108	0.8318	fibroblast	0.0009	21
CRACR2B	0.9065	endothelial cell of lymphatic vessel	1.1174	21
CD151	0.7031	mesothelial cell	3.5838	21
POLR2L	0.5974	endothelial cell of lymphatic vessel	7.7907	21
TSPAN4	0.7517	endothelial cell of lymphatic vessel	1.9164	21
ENSG00000250397	0.5876	mesothelial cell	0.1446	21
CHID1	0.2650	colon epithelial cell	1.0452	21
AP2A2	0.6476	endothelial cell of lymphatic vessel	1.1609	21
MUC6	0.8898	stem cell	0.0036	21
LINC02688	0.9337	intestine goblet cell	0.0027	21
MUC5AC	0.9926	intestine goblet cell	0.0522	21
MUC5B	0.9456	intestine goblet cell	0.0315	21
TOLLIP	0.3419	enteroendocrine cell	0.4460	21
TOLLIP-DT	0.4360	mesodermal cell	0.0509	21
BRSK2	0.9237	enteric neuron	0.2504	21
MOB2	0.6636	endothelial cell of artery	0.7675	21
DUSP8	0.8276	enteric neuron	0.1838	21
KRTAP5-AS1	0.9623	enteric neuron	0.0309	21
KRTAP5-2	0.9622	mesothelial cell	0.0009	21
KRTAP5-5	0.9734	vein endothelial cell	0.0039	21
ENSG00000231487	0.9344	interstitial cell of Cajal	0.0071	21
FAM99A	0.9787	pericyte	0.0023	21
LINC02708	0.9344	fibroblast	0.0048	21
IFITM10	0.8916	mesothelial cell	0.0494	21
CTSD	0.7366	hematopoietic cell	3.0883	21
PRADX	0.9237	enteric neuron	0.0010	21
ENSG00000230834	0.9830	stem cell	0.0001	21
SYT8	0.7533	enteroendocrine cell	0.0148	21
TNNI2	0.9868	hematopoietic cell	0.3309	21
LSP1	0.9921	hematopoietic cell	3.8295	21
TNNT3	0.8536	myofibroblast cell	0.0953	21
MRPL23	0.4263	epithelial cell	1.3111	21
MRPL23-AS1	0.7773	enterocyte	0.0323	21
LINC01219	0.9368	epithelial cell	0.0185	21
IGF2	0.7096	endothelial cell of artery	10.3946	21
INS-IGF2	0.9463	pericyte	0.0019	21
IGF2-AS	0.7840	myofibroblast cell	0.2492	21
INS	0.9997	enteroendocrine cell	19.0215	21
TH	0.8771	enteric neuron	0.0881	21
ASCL2	0.9268	stem cell	1.9094	21
C11orf21	0.9768	hematopoietic cell	0.1515	21
TSPAN32	0.9215	hematopoietic cell	0.1994	21
CD81-AS1	0.6867	pericyte	0.0081	21
CD81	0.6964	endothelial cell of artery	2.2708	21
TSSC4	0.3004	enteric neuron	0.4931	21
TRPM5	0.7512	enteroendocrine cell	0.0060	21
KCNQ1	0.8644	endothelial cell of artery	0.1196	21
KCNQ1OT1	0.6281	myofibroblast cell	7.7540	21
KCNQ1-AS1	0.8232	enteric neuron	0.0063	21
KCNQ1DN	0.9801	enteric neuron	0.0059	21
CDKN1C	0.5890	myofibroblast cell	1.4091	21
SLC22A18AS	0.9068	endothelial cell of artery	0.0527	21
SLC22A18	0.6814	hematopoietic cell	0.1938	21
PHLDA2	0.8347	pericyte	0.1557	21
NAP1L4	0.2828	enteric neuron	1.0256	21
ENSG00000183562	0.9493	interstitial cell of Cajal	0.0015	21
CARS1	0.5531	endothelial cell of artery	0.3508	21
CARS1-AS1	0.9304	progenitor cell	0.0001	21
OSBPL5	0.6154	pericyte	0.2081	21
MRGPRG-AS1	1.0000	mesodermal cell	0.0003	21
ZNF195	0.4608	epithelial cell	0.3365	21
ENSG00000255367	0.6556	enteric smooth muscle cell	0.0091	21
ART5	0.6790	colon epithelial cell	0.0521	21
CHRNA10	0.6675	pericyte	0.0080	21
NUP98	0.2829	neural crest cell	0.1890	21
PGAP2	0.3888	enterocyte	0.2887	21
RHOG	0.8694	hematopoietic cell	2.6296	21
STIM1-AS1	0.7933	hematopoietic cell	0.0047	21
STIM1	0.6381	neural crest cell	0.2429	21
RRM1	0.7787	neural crest cell	1.8444	21
RRM1-AS1	0.9202	pericyte	0.0011	21
LINC02749	0.8248	colon epithelial cell	0.0132	21
TRIM21	0.5038	colon epithelial cell	0.0974	21
OR52K2	0.9739	colon epithelial cell	0.0010	21
TRIM68	0.4706	mesothelial cell	0.0783	21
OR51E1	0.9647	enteroendocrine cell	0.1666	21
OR51E2	0.9870	pericyte	0.1549	21
MMP26	0.9610	mesothelial cell	0.0021	21
OR51A7	0.9462	enteroendocrine cell	0.0010	21
ENSG00000224091	0.9936	erythroblast	0.0006	21
HBB	0.9987	erythroblast	269.0278	21
HBD	0.9737	hematopoietic cell	0.4137	21
HBG1	0.9989	erythroblast	265.8064	21
HBG2	0.9987	erythroblast	4147.4004	21
HBE1	0.9929	erythroblast	148.1292	21
OR51B4	0.9802	mesothelial cell	0.0006	21
OR51I1	0.9901	endothelial cell of lymphatic vessel	0.0119	21
UBQLN3	0.9622	neural crest cell	0.0004	21
UBQLNL	0.7038	mesodermal cell	0.0094	21
OR52H1	0.8509	interstitial cell of Cajal	0.0019	21
ENSG00000239920	0.7520	interstitial cell of Cajal	0.0045	21
TRIM6	0.7104	interstitial cell of Cajal	0.0652	21
TRIM34	0.7860	vein endothelial cell	0.0016	21
TRIM5	0.5031	interstitial cell of Cajal	0.2334	21
TRIM22	0.9816	hematopoietic cell	0.3149	21
ENSG00000267940	0.8229	enteroendocrine cell	0.0187	21
FHIP1B	0.5981	colon epithelial cell	0.4607	21
CNGA4	0.9460	hematopoietic cell	0.0007	21
CCKBR	0.7734	epithelial cell	0.0369	21
CAVIN3	0.8715	endothelial cell of artery	4.4592	21
ENSG00000282556	0.8587	enteric smooth muscle cell	0.0088	21
ENSG00000254443	0.9758	myofibroblast cell	0.0008	21
SMPD1	0.4976	endothelial cell of artery	0.2472	21
APBB1	0.7531	enteric neuron	0.7679	21
HPX	0.9198	endothelial cell of lymphatic vessel	0.0317	21
TRIM3	0.5973	endothelial cell of artery	0.1332	21
ARFIP2	0.3666	enteroendocrine cell	0.5014	21
TIMM10B	0.3261	colon epithelial cell	0.3893	21
DNHD1	0.5020	mesodermal cell	0.0240	21
RRP8	0.2348	myofibroblast cell	0.2461	21
ENSG00000254400	0.7972	hematopoietic cell	0.0022	21
ILK	0.6427	myofibroblast cell	2.7333	21
TAF10	0.5954	hematopoietic cell	0.5110	21
TPP1	0.7769	hematopoietic cell	1.1133	21
ENSG00000255680	0.9870	hematopoietic cell	0.0005	21
DCHS1	0.7734	endothelial cell of artery	0.8975	21
DCHS1-AS1	0.9331	endothelial cell of lymphatic vessel	0.0074	21
ENSG00000255410	0.9960	myofibroblast cell	0.0005	21
MRPL17	0.6769	endothelial cell of artery	1.6791	21
OR2D2	0.9358	myofibroblast cell	0.0006	21
ZNF215	0.7779	intestine goblet cell	0.0697	21
ZNF214	0.4877	interstitial cell of Cajal	0.0578	21
NLRP14	0.8333	myofibroblast cell	0.0027	21
RBMXL2	0.8386	mesothelial cell	0.0017	21
SYT9	0.9313	enteric neuron	0.0158	21
SYT9-AS1	0.7471	enteric neuron	0.0026	21
OLFML1	0.7517	fibroblast	0.5720	21
PPFIBP2	0.6892	pericyte	0.2790	21
ENSG00000254864	0.9099	stem cell	0.0018	21
CYB5R2	0.6514	mesothelial cell	0.0933	21
OVCH2	0.9057	enteric smooth muscle cell	0.0147	21
ENSG00000271758	0.9263	neural crest cell	0.0002	21
ENSG00000254707	0.9745	interstitial cell of Cajal	0.0030	21
OR5P2	0.9730	enteric smooth muscle cell	0.0044	21
OR5P3	0.9294	pericyte	0.0011	21
EIF3F	0.2505	enteric smooth muscle cell	6.5907	21
TUB	0.7408	enteric neuron	0.2113	21
RIC3	0.8887	enteric neuron	0.4002	21
LMO1	0.9461	neural crest cell	0.1248	21
STK33	0.6518	enteric smooth muscle cell	0.1829	21
TRIM66	0.6075	endothelial cell of artery	0.0570	21
RPL27A	0.3035	stem cell	63.2479	21
DENND2B	0.6796	myofibroblast cell	0.9139	21
ENSG00000254665	0.8568	epithelial cell	0.0077	21
DENND2B-AS1	0.9246	endothelial cell of artery	0.0067	21
AKIP1	0.5038	vein endothelial cell	0.5189	21
C11orf16	0.9968	enteroendocrine cell	0.0207	21
TMEM9B	0.6191	endothelial cell of artery	0.7748	21
TMEM9B-AS1	0.5146	endothelial cell of artery	0.0162	21
NRIP3	0.8621	interstitial cell of Cajal	0.1068	21
SCUBE2	0.9021	interstitial cell of Cajal	0.3884	21
DENND5A	0.5180	pericyte	0.3231	21
TMEM41B	0.3994	colon epithelial cell	0.3769	21
IPO7	0.3663	enteric smooth muscle cell	0.6977	21
ENSG00000254397	0.5833	epithelial cell	0.0291	21
ZNF143-AS1	0.3768	neural crest cell	0.0497	21
ZNF143	0.3365	enteric neuron	0.1861	21
WEE1	0.7029	progenitor cell	1.1098	21
SWAP70	0.7956	endothelial cell of artery	0.6113	21
LINC02709	0.6743	enteroendocrine cell	0.0110	21
SBF2-AS1	0.4379	myofibroblast cell	0.0683	21
SBF2	0.4619	endothelial cell of lymphatic vessel	0.4737	21
ENSG00000255476	0.7948	mesothelial cell	0.0007	21
ADM-DT	0.8935	hematopoietic cell	0.0020	21
ADM	0.9292	endothelial cell of artery	2.1211	21
AMPD3	0.8783	interstitial cell of Cajal	0.2257	21
RNF141	0.7146	endothelial cell of lymphatic vessel	0.7156	21
IRAG1-AS1	0.8325	endothelial cell of lymphatic vessel	0.0249	21
LYVE1	0.9735	endothelial cell of lymphatic vessel	10.2678	21
IRAG1	0.8544	myofibroblast cell	0.8735	21
CTR9	0.2807	hematopoietic cell	0.3561	21
EIF4G2	0.4484	enteric neuron	4.6100	21
ENSG00000246308	0.7925	endothelial cell of lymphatic vessel	0.0034	21
ZBED5	0.4668	interstitial cell of Cajal	0.5613	21
ZBED5-AS1	0.3897	enteroendocrine cell	0.1128	21
ENSG00000250041	0.9537	mesothelial cell	0.0006	21
LINC02752	0.9195	vein endothelial cell	0.0003	21
ENSG00000255260	0.9924	enteric neuron	0.0015	21
GALNT18	0.9311	endothelial cell of artery	1.0176	21
CSNK2A3	0.7664	endothelial cell of artery	0.0391	21
ENSG00000255351	0.9254	interstitial cell of Cajal	0.0075	21
ENSG00000255462	0.9214	endothelial cell of lymphatic vessel	0.1752	21
USP47	0.4514	neural crest cell	0.9052	21
DKK3	0.8026	endothelial cell of lymphatic vessel	0.7296	21
LINC02547	0.6752	myofibroblast cell	0.0014	21
ENSG00000254991	0.9838	mesodermal cell	0.0001	21
MICAL2	0.9651	endothelial cell of lymphatic vessel	0.7735	21
PARVA	0.7507	enteric smooth muscle cell	1.7355	21
TEAD1	0.6005	enteric smooth muscle cell	0.4812	21
ENSG00000254688	0.9206	myofibroblast cell	0.0019	21
ENSG00000203258	0.6785	endothelial cell of artery	0.0141	21
LINC00958	0.7407	enteroendocrine cell	0.0107	21
RASSF10-DT	0.9403	colon epithelial cell	0.0017	21
RASSF10	0.8136	progenitor cell	0.1744	21
BMAL1	0.8165	hematopoietic cell	0.0698	21
BTBD10	0.5144	endothelial cell of artery	0.4151	21
PTH	0.9442	stem cell	0.0007	21
FAR1	0.4590	endothelial cell of artery	0.3435	21
LINC02683	0.8545	enteric neuron	0.0040	21
SPON1	0.6209	colon epithelial cell	0.4497	21
SPON1-AS1	0.9408	enteric neuron	0.0004	21
RRAS2	0.6285	colon epithelial cell	0.7401	21
COPB1	0.4321	endothelial cell of artery	0.8541	21
PSMA1	0.2016	enteric neuron	2.2814	21
PDE3B	0.5892	mesodermal cell	0.3172	21
CYP2R1	0.3612	epithelial cell	0.1531	21
CALCB	0.9737	neural crest cell	0.9265	21
CALCA	0.9744	neural crest cell	0.1183	21
INSC	0.9737	neural crest cell	1.5454	21
LINC02751	0.9178	enteric neuron	0.0013	21
ENSG00000254789	0.9332	enteric neuron	0.0013	21
SOX6	0.7518	mesothelial cell	0.6871	21
C11orf58	0.2903	enteric neuron	3.3274	21
PLEKHA7	0.7494	mesothelial cell	0.0731	21
RPS13	0.3155	epithelial cell	45.4993	21
PIK3C2A	0.5355	endothelial cell of artery	0.4624	21
NUCB2	0.4791	mesothelial cell	0.9726	21
NCR3LG1	0.7720	enterocyte	0.0345	21
ENSG00000260196	0.7837	enterocyte	0.0393	21
KCNJ11	0.8786	enteric neuron	0.0237	21
ABCC8	0.9330	enteric neuron	0.2074	21
USH1C	0.7527	enterocyte	0.8042	21
OTOG	0.9327	progenitor cell	0.0062	21
MYOD1	0.9568	enteric neuron	0.0014	21
KCNC1	0.9192	enteric neuron	0.0818	21
SERGEF	0.5295	enteric neuron	0.2300	21
TPH1	0.9806	enteroendocrine cell	0.5250	21
SAAL1	0.5029	neural crest cell	0.4049	21
MRGPRX3	0.9831	endothelial cell of lymphatic vessel	0.0021	21
SAA2	0.9339	fibroblast	0.0005	21
SAA1	0.9955	colon epithelial cell	0.0004	21
HPS5	0.5105	hematopoietic cell	0.1469	21
GTF2H1	0.4184	endothelial cell of lymphatic vessel	0.3228	21
LDHA	0.4596	interstitial cell of Cajal	8.2696	21
LDHC	0.7318	enteric neuron	0.0025	21
LDHAL6A	0.8534	enteric neuron	0.0067	21
TSG101	0.4959	enteric neuron	1.2091	21
UEVLD	0.4939	endothelial cell of artery	0.1164	21
MISFA	0.6936	endothelial cell of lymphatic vessel	0.0503	21
SPTY2D1	0.2951	hematopoietic cell	0.1696	21
TMEM86A	0.8284	hematopoietic cell	0.0702	21
IGSF22	0.7585	enteroendocrine cell	0.0245	21
IGSF22-AS1	0.6404	pericyte	0.0021	21
PTPN5	0.9286	enteric neuron	0.0538	21
ENSG00000255244	0.9924	vein endothelial cell	0.0009	21
ZDHHC13	0.4263	vein endothelial cell	0.1608	21
CSRP3-AS1	0.9943	hematopoietic cell	0.0016	21
E2F8	0.5593	neural crest cell	0.1117	21
NAV2	0.7019	enteric smooth muscle cell	0.4727	21
LEISA1	0.9259	enteric smooth muscle cell	0.0261	21
NAV2-AS3	0.7932	enteric smooth muscle cell	0.0289	21
NAV2-AS2	0.9326	pericyte	0.0076	21
NAV2-AS1	0.7639	enteric smooth muscle cell	0.0009	21
HTATIP2	0.6976	enterocyte	0.2491	21
PRMT3	0.4409	neural crest cell	0.1269	21
NELL1	0.9002	fibroblast	0.1124	21
ANO5	0.8720	mesothelial cell	0.0799	21
FANCF	0.4280	enteroendocrine cell	0.3308	21
GAS2	0.7057	mesodermal cell	0.2023	21
SVIP	0.7035	endothelial cell of artery	1.4896	21
ENSG00000246225	0.6875	progenitor cell	0.0022	21
LINC02718	0.8781	progenitor cell	0.0114	21
LUZP2	0.9151	enteric neuron	0.1208	21
ANO3	0.9467	epithelial cell	0.0215	21
MUC15	0.9929	enteroendocrine cell	0.0655	21
SLC5A12	0.9348	enterocyte	0.2668	21
FIBIN	0.9011	mesodermal cell	2.1167	21
BBOX1	0.8940	enterocyte	0.0069	21
BBOX1-AS1	0.9065	vein endothelial cell	0.0175	21
CCDC34	0.5272	intestine goblet cell	1.6798	21
LGR4	0.7869	colon epithelial cell	0.8098	21
LGR4-AS1	0.8486	mesothelial cell	0.0052	21
LIN7C	0.4588	enteroendocrine cell	0.3082	21
BDNF-AS	0.7345	pericyte	0.0966	21
LINC00678	0.9943	mesothelial cell	0.0005	21
BDNF	0.9391	pericyte	0.5931	21
ENSG00000255094	0.7883	neural crest cell	0.0017	21
KIF18A	0.6389	neural crest cell	0.1791	21
METTL15	0.2943	colon epithelial cell	0.2036	21
ENSG00000254606	0.8994	endothelial cell of lymphatic vessel	0.0027	21
LINC02742	0.8104	fibroblast	0.0005	21
LINC02755	0.9321	vein endothelial cell	0.0008	21
ENSG00000255029	0.9588	enteric neuron	0.0006	21
LINC02546	0.9703	neural crest cell	0.0084	21
LINC01616	0.9853	mesothelial cell	0.0133	21
KCNA4	0.9377	mesothelial cell	0.1352	21
ARL14EP-DT	0.9459	mesothelial cell	0.0071	21
ARL14EP	0.3907	mesothelial cell	0.4429	21
MPPED2	0.7856	interstitial cell of Cajal	1.0359	21
MPPED2-AS1	0.9569	mesothelial cell	0.1302	21
DCDC1	0.8078	mesothelial cell	0.0173	21
ENSG00000255525	1.0000	enteric neuron	0.0013	21
DNAJC24	0.4070	neural crest cell	0.1267	21
IMMP1L	0.3475	neural crest cell	0.6922	21
ELP4	0.3471	interstitial cell of Cajal	0.1774	21
ENSG00000228061	0.8681	neural crest cell	0.0003	21
PAX6	0.9986	enteroendocrine cell	0.4132	21
RCN1	0.4281	fibroblast	1.9941	21
PAUPAR	1.0000	enteroendocrine cell	0.0035	21
LINC03031	0.9493	hematopoietic cell	0.0024	21
ENSG00000255375	0.9545	pericyte	0.0006	21
WT1	0.9912	mesothelial cell	2.8077	21
WT1-AS	0.9856	mesothelial cell	0.6213	21
EIF3M	0.4839	mesothelial cell	4.2619	21
CCDC73	0.9477	mesothelial cell	0.0175	21
PRRG4	0.6933	enterocyte	0.0495	21
QSER1	0.4178	mesodermal cell	0.3693	21
DEPDC7	0.6421	colon epithelial cell	0.0991	21
TCP11L1	0.5410	enteric neuron	0.0648	21
LINC00294	0.6423	enteric neuron	0.0966	21
CSTF3	0.4447	enteric neuron	0.6059	21
CSTF3-DT	0.6023	neural crest cell	0.0043	21
HIPK3	0.4818	hematopoietic cell	0.2829	21
KIAA1549L	0.8272	enteric neuron	0.0600	21
ENSG00000255202	0.9898	vein endothelial cell	0.0003	21
C11orf91	0.7966	vein endothelial cell	0.0017	21
CD59	0.6994	endothelial cell of lymphatic vessel	2.6104	21
FBXO3	0.5222	interstitial cell of Cajal	0.5111	21
LMO2	0.8971	vein endothelial cell	1.7399	21
CAPRIN1	0.3661	enteric neuron	1.1527	21
NAT10	0.2896	progenitor cell	0.1794	21
ABTB2	0.9268	endothelial cell of artery	0.1588	21
CAT	0.5999	erythroblast	1.1538	21
ELF5	0.9672	stem cell	0.0242	21
EHF	0.9679	colon epithelial cell	0.2186	21
APIP	0.3642	interstitial cell of Cajal	0.4867	21
PDHX	0.3562	enteroendocrine cell	0.3324	21
CD44-DT	0.9589	enteric smooth muscle cell	0.0002	21
CD44	0.8682	hematopoietic cell	1.1821	21
SLC1A2	0.9076	enteric neuron	0.0061	21
PAMR1	0.8991	myofibroblast cell	0.3386	21
FJX1	0.8564	pericyte	0.6033	21
TRIM44	0.4221	mesodermal cell	1.0321	21
LDLRAD3	0.5196	interstitial cell of Cajal	0.1814	21
COMMD9	0.3513	enteric neuron	0.6288	21
PRR5L	0.9448	endothelial cell of lymphatic vessel	0.5546	21
TRAF6	0.6312	endothelial cell of artery	0.1441	21
RAG1	0.9117	hematopoietic cell	0.0641	21
RAG2	0.9985	hematopoietic cell	0.0653	21
IFTAP	0.4235	mesodermal cell	0.7109	21
LRRC4C	0.8490	enteric neuron	0.6698	21
LINC02740	0.9449	fibroblast	0.0002	21
API5	0.3733	neural crest cell	0.4511	21
ENSG00000254907	0.9322	colon epithelial cell	0.0027	21
TTC17	0.2369	endothelial cell of lymphatic vessel	0.5472	21
HSD17B12	0.4092	enterocyte	0.9946	21
ENSG00000246250	0.8829	interstitial cell of Cajal	0.0053	21
ALKBH3	0.3227	enteric neuron	0.1790	21
ALKBH3-AS1	0.9698	interstitial cell of Cajal	0.0023	21
C11orf96	0.8550	pericyte	1.3414	21
ENSG00000244953	0.8901	enteric neuron	0.0012	21
ACCSL	0.9957	mesodermal cell	0.0001	21
ACCS	0.3902	colon epithelial cell	0.0635	21
EXT2	0.5099	myofibroblast cell	0.4792	21
ALX4	0.9965	mesothelial cell	0.0048	21
CD82	0.5811	myofibroblast cell	0.2365	21
CD82-AS1	0.9685	enteric smooth muscle cell	0.0010	21
LINC02704	0.9057	endothelial cell of artery	0.0056	21
TSPAN18	0.8861	endothelial cell of artery	1.8437	21
TP53I11	0.8520	endothelial cell of artery	1.4679	21
PRDM11	0.5978	myofibroblast cell	0.1363	21
ENSG00000254664	0.9733	mesothelial cell	0.0005	21
SYT13	0.8921	enteroendocrine cell	0.3594	21
LINC02687	0.9083	endothelial cell of artery	0.0048	21
CHST1	0.9624	endothelial cell of artery	1.2512	21
LINC02690	0.9936	mesothelial cell	0.0020	21
LINC02716	0.8609	pericyte	0.0319	21
SLC35C1	0.7202	endothelial cell of lymphatic vessel	0.1791	21
CRY2	0.3631	myofibroblast cell	0.1332	21
MAPK8IP1	0.9050	enteric neuron	0.4149	21
ENSG00000255498	0.8566	myofibroblast cell	0.0014	21
FREY1	0.8514	intestine goblet cell	0.0013	21
PEX16	0.4912	endothelial cell of lymphatic vessel	0.2991	21
LARGE2	0.8540	stem cell	0.0559	21
PHF21A	0.4925	enteric neuron	0.3379	21
ENSG00000254653	0.8712	interstitial cell of Cajal	0.0033	21
ENSG00000255314	0.9919	pericyte	0.0008	21
LINC02489	0.9124	intestine goblet cell	0.0051	21
CREB3L1	0.7288	fibroblast	0.6744	21
DGKZ	0.7035	vein endothelial cell	0.8479	21
MDK	0.5291	neural crest cell	26.1562	21
AMBRA1	0.3745	endothelial cell of lymphatic vessel	0.0920	21
HARBI1	0.3452	pericyte	0.0271	21
ATG13	0.4479	enteric neuron	0.2152	21
ARHGAP1	0.4575	endothelial cell of lymphatic vessel	0.3638	21
ZNF408	0.3762	epithelial cell	0.1360	21
F2	0.8915	colon epithelial cell	0.2191	21
CKAP5	0.4845	neural crest cell	0.5389	21
LRP4-AS1	0.5454	mesodermal cell	0.0253	21
LRP4	0.8975	fibroblast	0.1733	21
CSTPP1	0.3293	epithelial cell	0.3918	21
ENSG00000255520	0.7948	endothelial cell of artery	0.0022	21
ARFGAP2	0.3329	enteric neuron	0.6716	21
PACSIN3	0.4466	enterocyte	0.3640	21
DDB2	0.4349	endothelial cell of lymphatic vessel	0.2357	21
ACP2	0.6008	endothelial cell of lymphatic vessel	0.6000	21
NR1H3	0.7944	endothelial cell of lymphatic vessel	0.8390	21
MADD	0.4447	enteric neuron	0.1537	21
MYBPC3	0.9785	enteroendocrine cell	0.0067	21
SPI1	0.9964	hematopoietic cell	3.3675	21
SLC39A13-AS1	0.9994	enteroendocrine cell	0.0032	21
SLC39A13	0.5958	myofibroblast cell	0.4009	21
