gene	cell_state	score	margin
RPS6KA5	LP|CD69+ Mast	2.0307	0.6883
SIGLEC8	LP|CD69+ Mast	6.2537	inf
SLC18A2	LP|CD69+ Mast	9.1864	inf
SLC45A3	LP|CD69+ Mast	7.5872	0.2800
SMYD3	LP|CD69+ Mast	2.8676	1.6172
STX3	LP|CD69+ Mast	4.3771	1.7894
STXBP6	LP|CD69+ Mast	5.6997	2.1359
SVOPL	LP|CD69+ Mast	8.5508	inf
TAL1	LP|CD69+ Mast	5.4024	1.1350
TCTEX1D1	LP|CD69+ Mast	4.6196	0.5672
TDRD3	LP|CD69+ Mast	2.0860	0.9754
TESPA1	LP|CD69+ Mast	2.6246	0.2518
TIAM2	LP|CD69+ Mast	3.0792	1.4049
TPSAB1	LP|CD69+ Mast	12.4562	0.7965
TPSG1	LP|CD69+ Mast	6.0749	1.9821
TSC22D2	LP|CD69+ Mast	1.5618	0.3351
UTS2	LP|CD69+ Mast	4.8458	3.8504
VIM-AS1	LP|CD69+ Mast	2.0272	0.3580
BTK	LP|CD69- Mast	5.0619	2.0925
CAPG	LP|CD69- Mast	5.9463	2.1983
CLIC1	LP|CD69- Mast	2.2912	0.2929
GLUL	LP|CD69- Mast	5.0169	0.7966
LTC4S	LP|CD69- Mast	7.7286	1.6406
NFKBIA	LP|CD69- Mast	3.2865	0.3217
NSMCE1	LP|CD69- Mast	4.9882	3.2765
PLIN2	LP|CD69- Mast	3.7577	0.9051
SAMSN1	LP|CD69- Mast	4.5500	1.3405
SRGN	LP|CD69- Mast	2.9973	0.5115
VWA5A	LP|CD69- Mast	6.9910	0.2981
ATP8B4	LP|CD8+ IELs	3.3974	0.2716
KLRC2	LP|CD8+ IELs	6.9737	2.6995
RALGAPA1	LP|CD8+ IELs	1.3693	0.3118
TRGC1	LP|CD8+ IELs	4.9663	0.7197
AC092580.4	LP|CD8+ IL17+	5.1635	1.7266
ACAP1	LP|CD8+ IL17+	2.1040	0.2854
CCNH	LP|CD8+ IL17+	1.8576	0.6858
CD2	LP|CD8+ IL17+	4.2712	0.9616
CD3D	LP|CD8+ IL17+	4.6112	0.8907
CD3E	LP|CD8+ IL17+	4.0504	1.1619
CD3G	LP|CD8+ IL17+	3.2790	0.4009
CD6	LP|CD8+ IL17+	3.1759	0.3839
CHRM3-AS2	LP|CD8+ IL17+	3.2594	0.2525
CKLF	LP|CD8+ IL17+	2.8013	0.5825
CXCR6	LP|CD8+ IL17+	5.6942	1.6103
EVL	LP|CD8+ IL17+	2.8209	0.2525
IL12RB1	LP|CD8+ IL17+	3.4977	0.7991
IL17A	LP|CD8+ IL17+	6.2355	2.1432
IL22	LP|CD8+ IL17+	6.0340	1.4866
LAG3	LP|CD8+ IL17+	4.1435	0.9160
LINC00892	LP|CD8+ IL17+	3.8344	0.3356
MGAT4A	LP|CD8+ IL17+	2.9773	1.0293
NMRK1	LP|CD8+ IL17+	2.2883	1.2108
ODF2L	LP|CD8+ IL17+	2.2020	0.2644
OSTF1	LP|CD8+ IL17+	3.1482	0.8883
P2RY11	LP|CD8+ IL17+	4.1105	0.8769
PDCD4	LP|CD8+ IL17+	1.4733	0.2592
PLEKHF1	LP|CD8+ IL17+	3.4052	0.4923
PRR5	LP|CD8+ IL17+	3.2380	0.3848
RGL4	LP|CD8+ IL17+	3.0403	0.4327
RGS1	LP|CD8+ IL17+	2.5176	0.3300
RNF167	LP|CD8+ IL17+	2.0976	0.2601
RORA	LP|CD8+ IL17+	3.3418	0.7998
SH2D2A	LP|CD8+ IL17+	3.3444	0.5003
SIRPG	LP|CD8+ IL17+	3.8908	0.4120
SKAP1	LP|CD8+ IL17+	2.5683	0.2734
SLAMF1	LP|CD8+ IL17+	3.1299	1.0668
SPOCK2	LP|CD8+ IL17+	3.6102	0.2570
TRAC	LP|CD8+ IL17+	3.9763	0.2522
A2M-AS1	LP|CD8+ LP	3.0846	inf
AC069363.1	LP|CD8+ LP	3.4382	inf
CCL5	LP|CD8+ LP	6.5688	1.2779
CD8A	LP|CD8+ LP	5.5317	2.5115
CD8B	LP|CD8+ LP	5.0011	2.7888
CRTAM	LP|CD8+ LP	4.6865	2.0337
DTHD1	LP|CD8+ LP	3.5682	0.8459
DUSP2	LP|CD8+ LP	2.7879	0.4476
EOMES	LP|CD8+ LP	5.1850	0.7409
GZMH	LP|CD8+ LP	6.1225	1.4731
GZMK	LP|CD8+ LP	6.5207	3.1445
HERPUD2	LP|CD8+ LP	1.0619	0.3379
IFNG	LP|CD8+ LP	4.8839	1.8471
KLRG1	LP|CD8+ LP	3.8804	1.4181
LYAR	LP|CD8+ LP	2.9137	0.5348
PATL2	LP|CD8+ LP	2.4607	0.2902
PPP2R2B	LP|CD8+ LP	3.0882	0.4531
RP11-47L3.1	LP|CD8+ LP	2.2619	inf
SIDT1-AS1	LP|CD8+ LP	1.5271	0.2635
SLFN12L	LP|CD8+ LP	2.2893	inf
TPRG1	LP|CD8+ LP	2.9118	inf
TRGC2	LP|CD8+ LP	4.6030	0.4104
ABHD17B	LP|Cycling B	1.3685	0.2678
AC004381.6	LP|Cycling B	4.0803	1.3357
AC005562.1	LP|Cycling B	1.4915	0.3715
AC009403.2	LP|Cycling B	1.4671	0.5567
ACP1	LP|Cycling B	1.6795	0.2543
ACTR8	LP|Cycling B	1.4583	0.3095
ADAL	LP|Cycling B	1.5660	0.4276
AGBL5	LP|Cycling B	1.8862	0.5628
AHCY	LP|Cycling B	2.4567	0.3406
AICDA	LP|Cycling B	6.7201	0.4283
ALDH5A1	LP|Cycling B	2.3404	0.8881
ALYREF	LP|Cycling B	2.9619	0.3899
ANAPC4	LP|Cycling B	1.4591	0.3357
ANKHD1	LP|Cycling B	1.1010	0.3628
ANKLE1	LP|Cycling B	4.6227	inf
ANP32B	LP|Cycling B	2.9232	0.4296
AP000251.3	LP|Cycling B	6.9568	3.4945
APOM	LP|Cycling B	2.3994	0.3633
ARHGAP19	LP|Cycling B	2.9399	0.5307
ARHGAP33	LP|Cycling B	2.8525	0.2763
ARHGEF39	LP|Cycling B	4.7699	0.3661
ASB6	LP|Cycling B	1.5787	0.7489
ASF1B	LP|Cycling B	6.3178	0.4803
ATAD3A	LP|Cycling B	2.5898	0.4119
AUNIP	LP|Cycling B	5.9129	1.8436
AURKA	LP|Cycling B	4.9279	0.3496
AURKB	LP|Cycling B	7.4855	1.3195
AZIN1	LP|Cycling B	1.3408	0.3250
B3GALNT1	LP|Cycling B	2.4723	0.4391
BCL2L12	LP|Cycling B	3.3532	0.4903
BCOR	LP|Cycling B	1.3417	0.2575
BIRC5	LP|Cycling B	6.9353	0.6286
BLOC1S5	LP|Cycling B	1.4774	0.3381
BMS1P20	LP|Cycling B	1.5082	0.5284
BRAP	LP|Cycling B	1.5724	0.5436
BRIP1	LP|Cycling B	4.4496	1.7977
BTBD1	LP|Cycling B	1.6924	0.4706
BUB1	LP|Cycling B	6.3308	1.0949
BUB1B	LP|Cycling B	6.3265	0.8936
C11orf82	LP|Cycling B	3.9539	0.5394
C11orf84	LP|Cycling B	2.5649	0.4186
C12orf4	LP|Cycling B	1.1632	0.2709
C12orf52	LP|Cycling B	2.0759	0.3947
C12orf73	LP|Cycling B	1.6064	0.3915
C12orf77	LP|Cycling B	4.1994	inf
C14orf142	LP|Cycling B	2.0769	0.3906
C14orf93	LP|Cycling B	1.7217	0.6540
C17orf53	LP|Cycling B	5.3124	1.1173
C17orf80	LP|Cycling B	1.4334	0.4535
C19orf40	LP|Cycling B	2.7686	0.7482
C19orf47	LP|Cycling B	2.0651	0.9055
C19orf48	LP|Cycling B	3.5005	0.8202
C19orf54	LP|Cycling B	2.0236	1.1530
C1D	LP|Cycling B	1.7193	0.3284
C21orf58	LP|Cycling B	4.5220	0.5236
C2orf47	LP|Cycling B	1.6333	0.2815
C3orf67	LP|Cycling B	4.1512	2.2349
C4orf21	LP|Cycling B	3.0111	0.5907
C5orf34	LP|Cycling B	4.2677	1.1760
C5orf63	LP|Cycling B	1.4476	0.7192
C9orf40	LP|Cycling B	3.9412	0.4106
CAAP1	LP|Cycling B	1.6431	0.5393
CBX5	LP|Cycling B	3.2169	0.4560
CCDC138	LP|Cycling B	2.7150	0.8400
CCDC150	LP|Cycling B	2.5446	0.3335
CCDC152	LP|Cycling B	1.7011	inf
CCDC167	LP|Cycling B	2.6047	0.3548
CCDC51	LP|Cycling B	2.2127	0.6275
CCNA2	LP|Cycling B	7.2390	0.9098
CCNB1	LP|Cycling B	5.9461	1.0761
CCNB2	LP|Cycling B	7.1626	1.0916
CCNC	LP|Cycling B	1.6498	0.5874
CCNE1	LP|Cycling B	3.2622	0.4007
CCNE2	LP|Cycling B	4.4322	0.7936
CCP110	LP|Cycling B	1.5679	0.2876
CCT2	LP|Cycling B	2.2150	0.3909
CCT5	LP|Cycling B	2.3485	0.2883
CCT8	LP|Cycling B	2.2687	0.4750
CDC20	LP|Cycling B	6.8928	1.2451
CDC23	LP|Cycling B	1.9159	0.6427
CDC25A	LP|Cycling B	5.5676	2.6283
CDC25C	LP|Cycling B	6.4147	0.3334
CDC45	LP|Cycling B	6.7776	0.8161
CDC6	LP|Cycling B	4.9763	0.6645
CDC7	LP|Cycling B	3.9635	1.0238
CDCA2	LP|Cycling B	6.8247	0.2506
CDCA3	LP|Cycling B	6.9071	1.3139
CDCA4	LP|Cycling B	3.9599	0.2785
CDCA5	LP|Cycling B	6.7121	0.6477
CDCA7	LP|Cycling B	5.7489	1.3416
CDCA7L	LP|Cycling B	3.6719	0.3218
CDCA8	LP|Cycling B	6.6336	0.7171
CDK1	LP|Cycling B	6.9532	0.7541
CDK13	LP|Cycling B	1.1583	0.4276
CDKN3	LP|Cycling B	5.8078	0.7126
CDT1	LP|Cycling B	6.1490	0.5977
CENPA	LP|Cycling B	6.7013	0.5228
CENPI	LP|Cycling B	5.8742	2.2990
CENPM	LP|Cycling B	5.0387	0.4411
CENPQ	LP|Cycling B	2.9053	0.3545
CEP63	LP|Cycling B	1.4888	0.3998
CEP76	LP|Cycling B	2.1392	0.7144
CEP85	LP|Cycling B	2.1917	0.3978
CEP97	LP|Cycling B	1.9942	0.4717
CETN3	LP|Cycling B	2.1875	0.4217
CHAC2	LP|Cycling B	2.5230	0.3416
CHAF1A	LP|Cycling B	4.2953	0.3845
CHAMP1	LP|Cycling B	2.2253	0.4482
CHD1L	LP|Cycling B	1.9842	0.2992
CHEK1	LP|Cycling B	4.7818	0.3329
CHRAC1	LP|Cycling B	1.8409	0.3059
CKS2	LP|Cycling B	3.2374	0.2727
CMTR1	LP|Cycling B	1.3100	0.3593
COCH	LP|Cycling B	2.0940	1.2227
COQ3	LP|Cycling B	2.0684	0.2707
COX17	LP|Cycling B	1.7473	0.3496
CPSF3	LP|Cycling B	2.3875	0.3786
CPSF6	LP|Cycling B	2.0806	0.3541
CPT2	LP|Cycling B	1.6006	0.5955
CRNDE	LP|Cycling B	3.1949	0.8768
CSE1L	LP|Cycling B	2.7546	0.3858
CSTF2	LP|Cycling B	2.7755	0.4373
CTC-260E6.6	LP|Cycling B	3.0905	1.3375
CTPS2	LP|Cycling B	2.4915	1.5151
CXXC1	LP|Cycling B	1.3136	0.2805
DARS2	LP|Cycling B	2.8114	1.1109
DAZAP1	LP|Cycling B	2.4417	0.3070
DCK	LP|Cycling B	3.3545	0.2728
DCLRE1C	LP|Cycling B	2.1482	0.4272
DCPS	LP|Cycling B	2.0580	0.4739
DDX19B	LP|Cycling B	1.6363	0.2934
DDX39A	LP|Cycling B	3.4942	0.4843
DDX41	LP|Cycling B	1.8893	0.6726
DEPDC1	LP|Cycling B	6.4480	0.7750
DEPDC1B	LP|Cycling B	6.4494	0.8704
DEPDC5	LP|Cycling B	2.0438	0.9821
DHFR	LP|Cycling B	5.1866	0.9396
DIAPH3	LP|Cycling B	5.8577	0.4311
DMC1	LP|Cycling B	5.4321	2.2960
DMTF1	LP|Cycling B	1.1686	0.3639
DNA2	LP|Cycling B	4.5795	1.5978
DNMT1	LP|Cycling B	3.4229	0.4717
DONSON	LP|Cycling B	3.5994	0.3971
DSCC1	LP|Cycling B	5.1178	0.5918
DUT	LP|Cycling B	3.4760	0.4468
E2F1	LP|Cycling B	5.3990	0.3381
E2F2	LP|Cycling B	5.0941	0.4127
E2F8	LP|Cycling B	6.9957	3.4226
ECT2	LP|Cycling B	4.1354	0.2521
EED	LP|Cycling B	2.7145	0.5312
EFTUD1	LP|Cycling B	1.8385	0.7689
EIF1AD	LP|Cycling B	1.3958	0.3519
EIF4E	LP|Cycling B	1.3669	0.3462
EIF4ENIF1	LP|Cycling B	1.7003	0.4087
ELAC1	LP|Cycling B	1.3552	0.2825
ELP3	LP|Cycling B	1.9041	0.7703
ELP4	LP|Cycling B	1.8097	0.5662
ELP6	LP|Cycling B	2.1632	0.2650
EME1	LP|Cycling B	5.6987	2.5052
EML6	LP|Cycling B	2.6489	1.3627
ENO2	LP|Cycling B	1.2724	0.7589
EP400NL	LP|Cycling B	1.2880	0.3598
EPT1	LP|Cycling B	1.4238	0.4852
ERAL1	LP|Cycling B	2.2435	0.4425
ERI1	LP|Cycling B	2.8058	0.5412
ESPL1	LP|Cycling B	5.3109	1.3603
EXO1	LP|Cycling B	6.1024	2.2952
EXO5	LP|Cycling B	2.2913	0.6718
EXOSC3	LP|Cycling B	2.5444	0.5110
FAM107B	LP|Cycling B	1.5512	0.3297
FAM207A	LP|Cycling B	2.1569	0.4888
FAM72B	LP|Cycling B	3.1049	inf
FAM72C	LP|Cycling B	6.8873	inf
FAM72D	LP|Cycling B	7.0856	2.5413
FAM81A	LP|Cycling B	6.1030	4.0906
FANCA	LP|Cycling B	3.2963	0.3428
FARSA	LP|Cycling B	1.8327	0.3229
FASTKD3	LP|Cycling B	1.5967	0.5846
FBXO43	LP|Cycling B	4.1620	inf
FBXO5	LP|Cycling B	4.4801	0.3192
FBXW8	LP|Cycling B	2.2076	0.9495
FDPS	LP|Cycling B	2.1133	0.2882
FEN1	LP|Cycling B	4.5525	0.3813
FGFR1OP	LP|Cycling B	2.4049	0.3145
FKBP3	LP|Cycling B	2.0131	0.4556
FOXRED1	LP|Cycling B	2.5024	0.5979
G2E3	LP|Cycling B	2.3076	0.3887
GABPB1	LP|Cycling B	1.8663	0.2703
GALNT14	LP|Cycling B	5.7797	inf
GAPDH	LP|Cycling B	2.9068	0.2673
GARS	LP|Cycling B	1.8094	0.4240
GATC	LP|Cycling B	1.5378	0.6515
GDAP1	LP|Cycling B	1.9778	1.2620
GEMIN2	LP|Cycling B	2.3580	0.5490
GEN1	LP|Cycling B	3.0352	1.2777
GINS1	LP|Cycling B	4.9835	0.3052
GINS2	LP|Cycling B	5.6174	0.5127
GLYCTK	LP|Cycling B	2.1586	0.3593
GMEB2	LP|Cycling B	1.4448	0.5330
GMNN	LP|Cycling B	4.1555	0.5001
GOT2	LP|Cycling B	2.5511	0.5577
GPT2	LP|Cycling B	2.2370	0.3555
GRAMD1C	LP|Cycling B	2.3993	1.3768
GSG2	LP|Cycling B	5.5842	inf
GTF3C2	LP|Cycling B	1.2384	0.2654
GTSE1	LP|Cycling B	6.6643	0.5489
GTSF1	LP|Cycling B	2.6043	0.5973
GUF1	LP|Cycling B	1.4896	0.5179
HAUS1	LP|Cycling B	2.8322	0.3912
HAUS8	LP|Cycling B	4.2226	1.1860
HELLS	LP|Cycling B	4.0864	0.3501
HIST1H1B	LP|Cycling B	5.8647	0.8771
HIST1H2BH	LP|Cycling B	4.4739	2.6788
HIST1H4C	LP|Cycling B	3.7019	0.4077
HJURP	LP|Cycling B	7.2777	1.1715
HMGA1	LP|Cycling B	4.3105	0.5182
HMGB1	LP|Cycling B	3.4181	0.8186
HMGB2	LP|Cycling B	5.4231	0.4271
HMGN2	LP|Cycling B	3.9411	0.4946
HMMR	LP|Cycling B	5.9593	0.5407
HMSD	LP|Cycling B	3.9617	inf
HNRNPA3	LP|Cycling B	2.3511	0.3079
HNRNPC	LP|Cycling B	1.9992	0.2547
HNRNPD	LP|Cycling B	2.3731	0.4913
HNRNPH3	LP|Cycling B	1.7171	0.3882
HYLS1	LP|Cycling B	2.7630	1.3964
IGF2BP3	LP|Cycling B	4.2380	inf
IGHMBP2	LP|Cycling B	1.4996	0.6631
IMP4	LP|Cycling B	2.3099	0.2880
INPP5B	LP|Cycling B	1.6191	1.1890
INTS8	LP|Cycling B	1.2486	0.2685
INTS9	LP|Cycling B	1.7662	0.5017
IPPK	LP|Cycling B	1.4161	0.5485
IQCD	LP|Cycling B	4.2021	0.8371
IZUMO4	LP|Cycling B	1.3086	0.2914
KATNAL1	LP|Cycling B	3.1517	1.1968
KDM1A	LP|Cycling B	2.0875	0.2739
KHDC1	LP|Cycling B	2.7100	1.8854
KHDRBS1	LP|Cycling B	2.0049	0.2724
KIAA0101	LP|Cycling B	7.1416	0.9788
KIF18A	LP|Cycling B	4.2667	0.9037
KIF18B	LP|Cycling B	6.6825	2.1994
KIF20A	LP|Cycling B	6.1479	0.4961
KIF2C	LP|Cycling B	6.8332	0.4396
KLHL14	LP|Cycling B	3.8085	inf
LIAS	LP|Cycling B	1.4340	0.3297
LIN54	LP|Cycling B	1.5306	0.4518
LIN9	LP|Cycling B	3.2328	0.9780
LINC00426	LP|Cycling B	1.8146	inf
LINC00467	LP|Cycling B	2.0742	0.8930
LRR1	LP|Cycling B	3.8162	0.2932
LRRC40	LP|Cycling B	1.9908	0.8767
LRRK1	LP|Cycling B	2.3294	1.2630
LRTOMT	LP|Cycling B	1.3523	0.3012
LRWD1	LP|Cycling B	2.4703	1.4403
LSM5	LP|Cycling B	2.2011	0.4007
MCM4	LP|Cycling B	4.5819	0.3344
MCM7	LP|Cycling B	4.6365	0.3047
MCM8	LP|Cycling B	3.3571	0.8850
MCPH1	LP|Cycling B	1.1118	0.3689
MCTS1	LP|Cycling B	1.9672	0.3152
MDM1	LP|Cycling B	2.0897	0.3851
MDM2	LP|Cycling B	1.3225	0.3528
MED18	LP|Cycling B	1.7829	1.0260
MED20	LP|Cycling B	2.2025	0.3016
MED30	LP|Cycling B	1.9465	0.3886
MED9	LP|Cycling B	1.4333	0.4773
MELK	LP|Cycling B	6.2719	0.5534
METTL2A	LP|Cycling B	1.4502	0.2694
MFSD2A	LP|Cycling B	2.4794	1.0430
MFSD2B	LP|Cycling B	3.6757	1.8523
MGME1	LP|Cycling B	2.8801	0.3698
MIS18A	LP|Cycling B	3.4591	0.5635
MLF1IP	LP|Cycling B	5.6810	0.6325
MLH1	LP|Cycling B	2.3535	0.2577
MND1	LP|Cycling B	7.1259	1.8165
MPC2	LP|Cycling B	1.9683	0.4069
MPP6	LP|Cycling B	2.0790	0.2711
MRPL15	LP|Cycling B	2.4755	0.2941
MRPL35	LP|Cycling B	2.2502	0.3130
MRPL37	LP|Cycling B	2.5670	0.4748
MRPL39	LP|Cycling B	2.4846	0.5728
MRPL4	LP|Cycling B	2.1484	0.5428
MRPL44	LP|Cycling B	1.9453	0.3760
MRPL47	LP|Cycling B	1.8612	0.2543
MRPL49	LP|Cycling B	1.7581	0.3050
MRPL51	LP|Cycling B	2.2539	0.5951
MRPS14	LP|Cycling B	1.6661	0.4237
MRPS15	LP|Cycling B	1.7556	0.2579
MRPS27	LP|Cycling B	2.2783	0.2766
MRS2	LP|Cycling B	1.4932	0.4739
MSH2	LP|Cycling B	3.1193	0.5885
MSH6	LP|Cycling B	3.3210	0.6777
MTA2	LP|Cycling B	1.5791	0.6719
MTL5	LP|Cycling B	2.9238	1.1172
MTMR1	LP|Cycling B	1.2486	0.2964
MTRF1	LP|Cycling B	1.8852	1.0137
MYBL2	LP|Cycling B	5.4422	0.9752
MZT1	LP|Cycling B	2.6346	0.3560
N4BP3	LP|Cycling B	2.5423	1.6155
NAA40	LP|Cycling B	1.7413	0.7317
NAA50	LP|Cycling B	2.5029	0.7182
NAIF1	LP|Cycling B	1.2498	0.8202
NAT1	LP|Cycling B	1.9911	0.2604
NCAPG	LP|Cycling B	6.7904	0.8954
NCAPH	LP|Cycling B	5.8978	0.3550
NCBP1	LP|Cycling B	2.0032	0.5282
NDC1	LP|Cycling B	4.0000	1.4654
NDUFAF6	LP|Cycling B	1.6307	0.4856
NEK2	LP|Cycling B	6.6389	0.5359
NEK4	LP|Cycling B	1.5042	0.2958
NFYA	LP|Cycling B	1.4671	0.3798
NFYB	LP|Cycling B	2.0895	0.4643
NLK	LP|Cycling B	2.5416	0.7509
NLRP2	LP|Cycling B	2.6044	1.5927
NNT	LP|Cycling B	1.3789	0.3104
NSMCE2	LP|Cycling B	1.7017	0.3601
NSUN2	LP|Cycling B	1.6088	0.4881
NUF2	LP|Cycling B	6.4904	0.8260
NUGGC	LP|Cycling B	3.4936	0.9300
NUP37	LP|Cycling B	3.0115	0.8303
NUSAP1	LP|Cycling B	6.5697	0.5296
NUTF2	LP|Cycling B	2.0976	0.3291
NVL	LP|Cycling B	1.7355	0.7750
NXPE3	LP|Cycling B	0.7208	0.2673
NXT2	LP|Cycling B	1.4986	0.4786
ODC1	LP|Cycling B	1.9220	0.4015
OIP5	LP|Cycling B	5.7484	0.3076
ORC1	LP|Cycling B	6.1713	2.7325
ORC2	LP|Cycling B	1.4492	0.5398
ORC3	LP|Cycling B	1.7627	0.4450
ORC6	LP|Cycling B	5.0372	0.9802
PAICS	LP|Cycling B	3.0086	0.6724
PARP11	LP|Cycling B	1.2082	0.3601
PAXIP1	LP|Cycling B	1.6972	0.3364
PBK	LP|Cycling B	7.4302	2.0524
PCCB	LP|Cycling B	1.8453	0.3757
PDHX	LP|Cycling B	1.7486	0.3835
PDSS1	LP|Cycling B	2.6025	1.2956
PEG10	LP|Cycling B	2.8638	inf
PET112	LP|Cycling B	1.9052	0.2967
PEX5	LP|Cycling B	2.5249	0.7639
PGBD2	LP|Cycling B	1.4063	0.3095
PHAX	LP|Cycling B	1.3381	0.3384
PHF7	LP|Cycling B	1.9845	0.7714
PI4K2B	LP|Cycling B	2.0559	0.4090
PIAS4	LP|Cycling B	1.5663	0.3416
PKMYT1	LP|Cycling B	6.7095	0.6553
PLK1	LP|Cycling B	6.5505	0.6790
PLK4	LP|Cycling B	5.9184	0.6756
PM20D2	LP|Cycling B	2.2067	0.2654
PMS2	LP|Cycling B	2.2636	0.9309
POC1A	LP|Cycling B	5.1602	0.2676
POC5	LP|Cycling B	2.0421	0.7594
POLA1	LP|Cycling B	2.8685	0.4913
POLE	LP|Cycling B	2.4095	0.9446
POLH	LP|Cycling B	3.2814	1.7197
POLQ	LP|Cycling B	5.2250	2.4244
POLR2D	LP|Cycling B	2.7039	0.8823
POLR3K	LP|Cycling B	2.7150	0.5050
POP7	LP|Cycling B	2.0298	0.3435
POT1	LP|Cycling B	1.8675	0.3330
PPM1G	LP|Cycling B	2.4510	0.2837
PPP6C	LP|Cycling B	1.5354	0.2970
PRIM2	LP|Cycling B	1.6080	0.3344
PRPF38A	LP|Cycling B	1.8169	0.2717
PSIP1	LP|Cycling B	2.6624	0.2549
PSMA8	LP|Cycling B	3.6281	inf
PSMC3IP	LP|Cycling B	3.9971	0.3032
PSMD12	LP|Cycling B	1.4516	0.2687
PSME3	LP|Cycling B	1.8249	0.2908
PSPC1	LP|Cycling B	1.7444	0.2729
PSRC1	LP|Cycling B	4.8853	0.5943
PTTG1	LP|Cycling B	4.7299	0.6319
PXMP2	LP|Cycling B	3.3435	0.3327
PXMP4	LP|Cycling B	1.8890	0.6008
R3HCC1L	LP|Cycling B	1.5012	0.7078
RAB3IP	LP|Cycling B	1.2434	0.2807
RAD51	LP|Cycling B	6.3964	0.6574
RAD54B	LP|Cycling B	3.7079	0.7885
RAN	LP|Cycling B	2.9854	0.3698
RBBP7	LP|Cycling B	2.5757	0.6664
RBM15	LP|Cycling B	1.8316	0.5633
RCC1	LP|Cycling B	3.1698	0.2517
RCCD1	LP|Cycling B	3.2260	0.7475
RDM1	LP|Cycling B	5.8034	1.9258
RFC2	LP|Cycling B	3.6311	0.5550
RFC3	LP|Cycling B	4.5417	0.8900
RFESD	LP|Cycling B	1.8668	inf
RHEBL1	LP|Cycling B	1.7582	inf
RINT1	LP|Cycling B	1.6560	0.7022
RLN2	LP|Cycling B	2.8751	0.8988
RLTPR	LP|Cycling B	1.5075	inf
RMDN1	LP|Cycling B	2.6598	0.7003
RMI1	LP|Cycling B	3.2528	0.5738
RMI2	LP|Cycling B	6.0125	0.7567
RMND1	LP|Cycling B	1.7271	0.2625
RNASEH1	LP|Cycling B	1.7262	0.3988
RP11-115C21.2	LP|Cycling B	1.5063	0.2985
RP11-215G15.5	LP|Cycling B	2.7490	inf
RP11-22P6.3	LP|Cycling B	3.5063	0.8665
RP11-297D21.4	LP|Cycling B	1.6135	1.1389
RP11-303E16.2	LP|Cycling B	4.3533	1.2517
RP11-356M20.3	LP|Cycling B	2.5539	0.8838
RP11-500C11.3	LP|Cycling B	2.2007	0.6187
RP11-77H9.8	LP|Cycling B	3.1817	0.8993
RP6-65G23.3	LP|Cycling B	3.1218	1.5746
RPA3	LP|Cycling B	3.2014	0.3677
RRM2	LP|Cycling B	7.2692	0.8321
RRM2B	LP|Cycling B	2.3257	0.8345
RRP36	LP|Cycling B	2.2053	0.4576
RRP7A	LP|Cycling B	2.4607	0.4586
RRP8	LP|Cycling B	1.7593	0.4068
S100PBP	LP|Cycling B	1.7874	0.7422
SAAL1	LP|Cycling B	2.9896	0.7990
SCRN3	LP|Cycling B	1.7114	0.2857
SEH1L	LP|Cycling B	2.1794	0.4183
SELRC1	LP|Cycling B	1.5207	0.3010
SENP1	LP|Cycling B	1.7373	0.3651
SET	LP|Cycling B	1.9139	0.2537
SGOL1	LP|Cycling B	5.8004	0.4604
