gene	cell_state	score	margin
PLXNA2	endothelial cell of arteriole	4.3097	2.9349
PML	endothelial cell of arteriole	1.0451	0.2921
PODXL	endothelial cell of arteriole	4.9480	3.0522
POMP	endothelial cell of arteriole	2.8851	0.9914
PRSS23	endothelial cell of arteriole	9.2552	5.2413
PTPRG	endothelial cell of arteriole	15.1990	3.5280
RAB5A	endothelial cell of arteriole	2.2614	0.3063
RAC1	endothelial cell of arteriole	5.3312	0.5489
RAMP2	endothelial cell of arteriole	4.1770	1.2025
RAPGEF3	endothelial cell of arteriole	0.9293	0.3867
RAPGEF4	endothelial cell of arteriole	6.7296	2.0862
RAPGEF5	endothelial cell of arteriole	5.1992	1.4375
RARB	endothelial cell of arteriole	1.6314	1.0275
RASGRF2	endothelial cell of arteriole	4.4945	2.9622
RASIP1	endothelial cell of arteriole	1.6665	0.4425
RB1	endothelial cell of arteriole	3.2194	0.3557
RBP5	endothelial cell of arteriole	1.2120	0.8738
RBP7	endothelial cell of arteriole	2.7379	2.2570
RDX	endothelial cell of arteriole	5.3705	1.0090
RFLNB	endothelial cell of arteriole	1.3364	0.5775
RGCC	endothelial cell of arteriole	11.2224	3.0576
RIPOR1	endothelial cell of arteriole	1.2368	0.5154
RND1	endothelial cell of arteriole	2.8904	0.9343
RNF122	endothelial cell of arteriole	1.9937	0.5039
ROBO4	endothelial cell of arteriole	1.3979	0.6273
S1PR1	endothelial cell of arteriole	2.7158	0.8309
SCARF1	endothelial cell of arteriole	0.7862	0.2676
SEC14L1	endothelial cell of arteriole	6.4070	2.8851
SEMA3F	endothelial cell of arteriole	0.8846	0.6105
SH2D3C	endothelial cell of arteriole	1.1107	0.3252
SH3GLB1	endothelial cell of arteriole	2.2081	0.6655
SHANK3	endothelial cell of arteriole	2.1490	0.5044
SHISA5	endothelial cell of arteriole	1.5080	0.2829
SLC14A1	endothelial cell of arteriole	1.5047	1.1475
SLC2A3	endothelial cell of arteriole	14.4473	3.4365
SNAI1	endothelial cell of arteriole	0.7689	0.3924
SNRK	endothelial cell of arteriole	3.1167	0.3141
SOCS3	endothelial cell of arteriole	10.7054	1.9143
SOCS5	endothelial cell of arteriole	0.7377	0.3057
SOX17	endothelial cell of arteriole	1.8945	1.5784
SOX18	endothelial cell of arteriole	3.0789	0.8615
SPARCL1	endothelial cell of arteriole	65.2621	18.0694
SPRY1	endothelial cell of arteriole	9.6554	6.0571
SPRY4	endothelial cell of arteriole	1.1248	0.6276
SPTBN1	endothelial cell of arteriole	12.3957	1.8040
SRP14	endothelial cell of arteriole	7.7156	1.8334
STC1	endothelial cell of arteriole	5.3088	3.4294
STOM	endothelial cell of arteriole	8.3273	2.9350
SWAP70	endothelial cell of arteriole	5.1086	1.4793
SYNE2	endothelial cell of arteriole	10.8806	1.3177
SYNPO	endothelial cell of arteriole	1.8661	1.2409
TAP1	endothelial cell of arteriole	0.8833	0.4843
TAP2	endothelial cell of arteriole	0.6356	0.3847
TBCD	endothelial cell of arteriole	2.2883	1.2490
TEAD4	endothelial cell of arteriole	1.0991	0.3778
TEK	endothelial cell of arteriole	2.3465	0.5505
TGFBR2	endothelial cell of arteriole	14.4929	2.6954
THBD	endothelial cell of arteriole	7.1897	4.6575
TIMP3	endothelial cell of arteriole	24.7133	0.4222
TINAGL1	endothelial cell of arteriole	2.4345	0.4963
TM4SF1	endothelial cell of arteriole	12.5855	6.6889
TM4SF18	endothelial cell of arteriole	2.8002	1.9586
TMEM150C	endothelial cell of arteriole	0.8699	0.4570
TMEM204	endothelial cell of arteriole	2.1980	0.9655
TMEM88	endothelial cell of arteriole	2.5309	1.4420
TMSB10	endothelial cell of arteriole	27.4159	2.1290
TNFAIP1	endothelial cell of arteriole	0.9590	0.2859
TNFRSF10D	endothelial cell of arteriole	5.5585	0.2850
TNFSF10	endothelial cell of arteriole	4.3242	0.4039
TSPAN13	endothelial cell of arteriole	1.5582	0.4206
TUBA1B	endothelial cell of arteriole	4.0848	0.7417
UACA	endothelial cell of arteriole	3.0175	0.2959
UBE2Q2	endothelial cell of arteriole	1.3254	0.3085
VAMP5	endothelial cell of arteriole	3.6923	2.2362
VWA1	endothelial cell of arteriole	3.2786	0.9963
WARS1	endothelial cell of arteriole	5.0203	2.0541
WWTR1	endothelial cell of arteriole	6.6545	1.9161
XAF1	endothelial cell of arteriole	1.2221	0.2695
ZEB1	endothelial cell of arteriole	7.0943	1.1575
ZNF160	endothelial cell of arteriole	0.8694	0.2549
ABLIM3	endothelial cell of lymphatic vessel	2.2192	1.3837
ADAM22	endothelial cell of lymphatic vessel	0.6753	0.4725
ADD3	endothelial cell of lymphatic vessel	4.4711	0.4799
ADD3-AS1	endothelial cell of lymphatic vessel	0.7326	0.4784
AFAP1L1	endothelial cell of lymphatic vessel	3.2744	2.2809
AKAP12	endothelial cell of lymphatic vessel	19.6434	8.4690
ANGPT2	endothelial cell of lymphatic vessel	2.4326	0.4000
ANKDD1B	endothelial cell of lymphatic vessel	0.9760	0.6495
ANKS3	endothelial cell of lymphatic vessel	1.2206	0.9885
APP	endothelial cell of lymphatic vessel	13.2119	4.4777
ARHGAP29	endothelial cell of lymphatic vessel	8.7712	2.7478
ARL4A	endothelial cell of lymphatic vessel	6.5667	3.9252
ARL6IP1	endothelial cell of lymphatic vessel	4.2571	2.8055
ARRDC2	endothelial cell of lymphatic vessel	0.9676	0.3756
ARSJ	endothelial cell of lymphatic vessel	0.7963	0.2610
ART4	endothelial cell of lymphatic vessel	2.0556	2.0192
ATP5F1E	endothelial cell of lymphatic vessel	12.5424	0.6770
ATXN3	endothelial cell of lymphatic vessel	2.2498	0.8542
AUTS2	endothelial cell of lymphatic vessel	9.3605	2.5307
BAALC-AS1	endothelial cell of lymphatic vessel	1.2201	0.8491
BATF3	endothelial cell of lymphatic vessel	0.7790	0.5564
BBS9	endothelial cell of lymphatic vessel	2.5257	0.9359
BCAP31	endothelial cell of lymphatic vessel	2.7390	1.5885
BCL7C	endothelial cell of lymphatic vessel	2.2064	1.4696
BORCS7	endothelial cell of lymphatic vessel	1.0583	0.4449
BPTF	endothelial cell of lymphatic vessel	4.1999	0.3564
C9orf85	endothelial cell of lymphatic vessel	1.0030	0.2730
CALCRL-AS1	endothelial cell of lymphatic vessel	3.3904	1.1718
CASP2	endothelial cell of lymphatic vessel	1.0392	0.6938
CASP4LP	endothelial cell of lymphatic vessel	3.2649	2.2196
CATSPERB	endothelial cell of lymphatic vessel	3.2370	1.7959
CAVIN2	endothelial cell of lymphatic vessel	17.1442	8.5681
CBY1	endothelial cell of lymphatic vessel	0.9007	0.5252
CCDC149	endothelial cell of lymphatic vessel	1.3485	0.8400
CCDC82	endothelial cell of lymphatic vessel	1.1162	0.3110
CCL21	endothelial cell of lymphatic vessel	44.9973	44.9673
CD200	endothelial cell of lymphatic vessel	1.4192	0.9750
CD47	endothelial cell of lymphatic vessel	2.0298	0.8066
CDKAL1	endothelial cell of lymphatic vessel	3.2799	0.4061
CDKL1	endothelial cell of lymphatic vessel	1.4991	0.7569
CELSR1	endothelial cell of lymphatic vessel	0.5515	0.3439
CEP112	endothelial cell of lymphatic vessel	2.5713	0.5900
CEP68	endothelial cell of lymphatic vessel	1.5839	0.4596
CFAP97	endothelial cell of lymphatic vessel	1.9245	0.9479
CHRDL1	endothelial cell of lymphatic vessel	1.9534	1.3308
CLDN5	endothelial cell of lymphatic vessel	11.8107	1.8992
CNKSR3	endothelial cell of lymphatic vessel	1.0979	0.3945
COLEC12	endothelial cell of lymphatic vessel	3.7069	2.6870
CSPP1	endothelial cell of lymphatic vessel	1.4830	0.3059
CSTB	endothelial cell of lymphatic vessel	2.2534	0.4155
CTDSPL	endothelial cell of lymphatic vessel	2.1983	0.2859
CTHRC1	endothelial cell of lymphatic vessel	0.7882	0.5099
CUL5	endothelial cell of lymphatic vessel	1.4121	0.3276
CYB5R3	endothelial cell of lymphatic vessel	3.9708	1.7547
DCDC2C	endothelial cell of lymphatic vessel	0.5600	0.5334
DLG1	endothelial cell of lymphatic vessel	8.5640	5.3323
DLGAP2	endothelial cell of lymphatic vessel	3.8742	3.4296
DMAC2L	endothelial cell of lymphatic vessel	0.6883	0.3098
DMTN	endothelial cell of lymphatic vessel	1.0779	0.9625
DNAJC18	endothelial cell of lymphatic vessel	1.3505	0.3566
DOCK6	endothelial cell of lymphatic vessel	1.7362	0.3880
DOCK9	endothelial cell of lymphatic vessel	5.7387	1.0574
DPEP2	endothelial cell of lymphatic vessel	1.2857	0.8870
DSCAML1	endothelial cell of lymphatic vessel	1.8207	0.3670
DTX1	endothelial cell of lymphatic vessel	0.7967	0.2838
DYNC1I2	endothelial cell of lymphatic vessel	1.8156	0.2510
ECSCR	endothelial cell of lymphatic vessel	3.2334	1.6087
EDNRB	endothelial cell of lymphatic vessel	2.7341	0.9634
EFCAB13	endothelial cell of lymphatic vessel	0.8797	0.5665
EFCC1	endothelial cell of lymphatic vessel	0.7881	0.4838
EFNA5	endothelial cell of lymphatic vessel	15.5120	14.5621
EIF2S2	endothelial cell of lymphatic vessel	2.4048	0.6025
EIF3B	endothelial cell of lymphatic vessel	1.3813	0.5729
ELK3	endothelial cell of lymphatic vessel	6.0424	1.5592
ELK4	endothelial cell of lymphatic vessel	1.0564	0.5084
ENSG00000223786	endothelial cell of lymphatic vessel	4.3345	4.2803
ENSG00000226197	endothelial cell of lymphatic vessel	2.1526	1.8388
ENSG00000231252	endothelial cell of lymphatic vessel	0.9340	0.8455
ENSG00000233358	endothelial cell of lymphatic vessel	1.3507	1.3188
ENSG00000249738	endothelial cell of lymphatic vessel	1.5440	0.5990
ENSG00000253875	endothelial cell of lymphatic vessel	0.6885	0.5865
ENSG00000259753	endothelial cell of lymphatic vessel	2.1098	1.6241
ENSG00000260711	endothelial cell of lymphatic vessel	0.5610	0.3472
ENSG00000271774	endothelial cell of lymphatic vessel	1.6057	1.1732
ENSG00000278931	endothelial cell of lymphatic vessel	1.7089	1.5692
ENSG00000285595	endothelial cell of lymphatic vessel	0.7655	0.6606
ENSG00000285876	endothelial cell of lymphatic vessel	1.2460	0.9604
ENSG00000286406	endothelial cell of lymphatic vessel	1.3605	1.0863
ENSG00000288690	endothelial cell of lymphatic vessel	0.6144	0.5585
ENSG00000288694	endothelial cell of lymphatic vessel	1.7300	1.6729
ENSG00000289464	endothelial cell of lymphatic vessel	0.8496	0.7283
ENSG00000289574	endothelial cell of lymphatic vessel	0.6473	0.3265
ENTREP1	endothelial cell of lymphatic vessel	1.4672	1.0344
EPHX1	endothelial cell of lymphatic vessel	2.5512	1.3481
EPS15	endothelial cell of lymphatic vessel	3.9803	0.5906
ERICH1	endothelial cell of lymphatic vessel	2.0657	1.0488
ESF1	endothelial cell of lymphatic vessel	0.9834	0.3913
EXOC4	endothelial cell of lymphatic vessel	5.4619	1.4688
EYA1	endothelial cell of lymphatic vessel	1.1172	1.0562
F8	endothelial cell of lymphatic vessel	3.4189	1.6656
FARP1	endothelial cell of lymphatic vessel	2.7506	0.5337
FBXL2	endothelial cell of lymphatic vessel	0.9952	0.4414
FBXL7	endothelial cell of lymphatic vessel	13.3990	6.9399
FLRT2	endothelial cell of lymphatic vessel	2.0998	1.3033
FLT4	endothelial cell of lymphatic vessel	3.1852	2.7646
FMOD	endothelial cell of lymphatic vessel	0.8761	0.5952
FOXC2	endothelial cell of lymphatic vessel	1.1068	0.7969
FTO	endothelial cell of lymphatic vessel	2.0460	0.3089
FXYD6	endothelial cell of lymphatic vessel	2.2597	1.6604
FZD10	endothelial cell of lymphatic vessel	0.5325	0.4209
FZD4	endothelial cell of lymphatic vessel	1.3261	0.4450
FZD6	endothelial cell of lymphatic vessel	1.5199	0.5398
GABARAPL2	endothelial cell of lymphatic vessel	3.1303	1.0939
GALK2	endothelial cell of lymphatic vessel	1.0913	0.2567
GFUS	endothelial cell of lymphatic vessel	1.0395	0.3217
GGTA1	endothelial cell of lymphatic vessel	1.7691	0.5864
GIMAP1	endothelial cell of lymphatic vessel	1.5837	0.4396
GIMAP8	endothelial cell of lymphatic vessel	1.4244	0.3959
GLIS3	endothelial cell of lymphatic vessel	6.1142	1.4203
GNAS	endothelial cell of lymphatic vessel	13.6526	6.2039
GNG11	endothelial cell of lymphatic vessel	9.0667	1.7428
GNG12-AS1	endothelial cell of lymphatic vessel	1.5608	0.9192
GPM6A	endothelial cell of lymphatic vessel	10.1053	7.4584
GUK1	endothelial cell of lymphatic vessel	4.0526	0.8007
GYPC	endothelial cell of lymphatic vessel	5.8938	3.3688
HECW2	endothelial cell of lymphatic vessel	3.4720	1.4333
HERC2P3	endothelial cell of lymphatic vessel	0.8901	0.5942
HIF3A	endothelial cell of lymphatic vessel	5.4344	2.7229
HMBOX1	endothelial cell of lymphatic vessel	2.7154	0.2504
HMCN1	endothelial cell of lymphatic vessel	3.6452	1.0577
HOMER3	endothelial cell of lymphatic vessel	0.8310	0.3593
HOXD3	endothelial cell of lymphatic vessel	0.9981	0.4552
HOXD8	endothelial cell of lymphatic vessel	0.8956	0.5261
HRCT1	endothelial cell of lymphatic vessel	1.2078	0.7951
HS3ST1	endothelial cell of lymphatic vessel	0.8457	0.5265
IFT122	endothelial cell of lymphatic vessel	0.7223	0.3066
IL7	endothelial cell of lymphatic vessel	3.2311	2.8338
INSIG2	endothelial cell of lymphatic vessel	0.8929	0.4922
ITGB3	endothelial cell of lymphatic vessel	0.7985	0.5035
ITGB3BP	endothelial cell of lymphatic vessel	0.7050	0.2582
ITGBL1	endothelial cell of lymphatic vessel	0.5334	0.4478
KALRN	endothelial cell of lymphatic vessel	16.2156	9.6406
KANK3	endothelial cell of lymphatic vessel	4.1748	2.1121
KBTBD11	endothelial cell of lymphatic vessel	2.3482	1.4898
KCNN3	endothelial cell of lymphatic vessel	1.5920	0.3260
KIF3C	endothelial cell of lymphatic vessel	0.7717	0.5833
KLHL4	endothelial cell of lymphatic vessel	2.3573	2.0703
LAYN	endothelial cell of lymphatic vessel	1.9443	0.5034
LEPROT	endothelial cell of lymphatic vessel	2.4922	0.2855
LETR1	endothelial cell of lymphatic vessel	1.2919	0.5305
LINC00923	endothelial cell of lymphatic vessel	1.2640	0.3327
LINC01278	endothelial cell of lymphatic vessel	2.3387	0.6281
LINC01515	endothelial cell of lymphatic vessel	1.7947	0.9455
LINC01748	endothelial cell of lymphatic vessel	0.7205	0.4254
LINC02147	endothelial cell of lymphatic vessel	16.6731	0.3965
LINC03122	endothelial cell of lymphatic vessel	0.5321	0.2864
LMBR1	endothelial cell of lymphatic vessel	2.9380	0.4151
LRATD1	endothelial cell of lymphatic vessel	1.0721	0.3952
LRCOL1	endothelial cell of lymphatic vessel	0.6382	0.5889
LRPAP1	endothelial cell of lymphatic vessel	1.5019	0.2787
LRRC1	endothelial cell of lymphatic vessel	3.3452	0.4772
LYVE1	endothelial cell of lymphatic vessel	11.2510	6.9573
MAP3K1	endothelial cell of lymphatic vessel	3.7846	1.1703
MAP3K3	endothelial cell of lymphatic vessel	1.3701	0.2687
MAP4K2	endothelial cell of lymphatic vessel	1.0446	0.7347
MARK4	endothelial cell of lymphatic vessel	1.0610	0.5378
MCFD2	endothelial cell of lymphatic vessel	1.3469	0.7601
MFNG	endothelial cell of lymphatic vessel	0.6359	0.2806
MGST2	endothelial cell of lymphatic vessel	2.4318	0.8421
MINDY2	endothelial cell of lymphatic vessel	2.2595	1.0265
MIR99AHG	endothelial cell of lymphatic vessel	6.5802	1.4945
MITA1	endothelial cell of lymphatic vessel	1.5061	0.4128
MMP16	endothelial cell of lymphatic vessel	1.1261	0.6686
MMRN1	endothelial cell of lymphatic vessel	34.1811	31.5741
MTUS1	endothelial cell of lymphatic vessel	6.3559	1.2163
MYH10	endothelial cell of lymphatic vessel	1.5158	0.8700
N4BP2L2	endothelial cell of lymphatic vessel	5.2344	0.7016
NALCN	endothelial cell of lymphatic vessel	1.7270	1.5319
NDST3	endothelial cell of lymphatic vessel	1.0273	0.9518
NHSL1	endothelial cell of lymphatic vessel	4.3287	0.6474
NINL	endothelial cell of lymphatic vessel	0.7930	0.3962
NKTR	endothelial cell of lymphatic vessel	3.6824	0.3034
NOD1	endothelial cell of lymphatic vessel	1.2650	0.2720
NPEPPS	endothelial cell of lymphatic vessel	2.3034	0.4817
NPHP3	endothelial cell of lymphatic vessel	0.8000	0.3056
NR2F1	endothelial cell of lymphatic vessel	5.7161	4.7596
NR2F1-AS1	endothelial cell of lymphatic vessel	2.5535	1.0175
NR2F2	endothelial cell of lymphatic vessel	7.3522	2.5194
NRG3	endothelial cell of lymphatic vessel	8.0519	1.2656
NRP2	endothelial cell of lymphatic vessel	4.1792	1.7350
NTAN1	endothelial cell of lymphatic vessel	1.4853	1.0474
NTN1	endothelial cell of lymphatic vessel	5.4440	0.3224
ORMDL1	endothelial cell of lymphatic vessel	1.6117	0.6524
OSBPL5	endothelial cell of lymphatic vessel	1.1301	0.4455
P4HA3	endothelial cell of lymphatic vessel	0.9139	0.7135
PALD1	endothelial cell of lymphatic vessel	1.3259	0.6762
PALM	endothelial cell of lymphatic vessel	2.7697	2.0409
PAPOLA	endothelial cell of lymphatic vessel	2.6166	0.5261
PARD6G	endothelial cell of lymphatic vessel	3.8085	1.7331
PCCA	endothelial cell of lymphatic vessel	4.4714	0.7748
PDE1A	endothelial cell of lymphatic vessel	7.9395	6.3757
PDE2A	endothelial cell of lymphatic vessel	1.5957	0.5403
PDE7B	endothelial cell of lymphatic vessel	4.5941	1.1801
PGM5	endothelial cell of lymphatic vessel	7.6604	3.2903
PIEZO1	endothelial cell of lymphatic vessel	1.6126	0.6724
PIEZO2	endothelial cell of lymphatic vessel	5.7757	5.3513
PKHD1L1	endothelial cell of lymphatic vessel	30.2602	28.3844
PLPP1	endothelial cell of lymphatic vessel	17.7030	0.4001
PLSCR4	endothelial cell of lymphatic vessel	4.8492	1.6738
POLR2L	endothelial cell of lymphatic vessel	3.6082	0.9782
PPFIBP1	endothelial cell of lymphatic vessel	30.6659	24.2335
PPP1R9A	endothelial cell of lymphatic vessel	2.4274	0.4371
PROX1	endothelial cell of lymphatic vessel	7.0621	5.4427
PROX1-AS1	endothelial cell of lymphatic vessel	0.9819	0.4980
PRSS23-AS1	endothelial cell of lymphatic vessel	0.6566	0.2706
PTPN14	endothelial cell of lymphatic vessel	4.4089	2.3971
PTPN3	endothelial cell of lymphatic vessel	1.9125	0.5551
RAB11FIP5	endothelial cell of lymphatic vessel	0.6415	0.5152
RAB3IL1	endothelial cell of lymphatic vessel	0.5321	0.3783
RADIL	endothelial cell of lymphatic vessel	1.3880	0.9638
RAI14	endothelial cell of lymphatic vessel	6.2692	1.7036
RALBP1	endothelial cell of lymphatic vessel	1.6299	0.4459
RALGAPA2	endothelial cell of lymphatic vessel	10.1646	0.5293
RASSF9	endothelial cell of lymphatic vessel	2.5713	1.9087
RBM48	endothelial cell of lymphatic vessel	1.5055	1.1234
RBP1	endothelial cell of lymphatic vessel	2.2869	0.5224
RECK	endothelial cell of lymphatic vessel	1.2023	0.3846
REEP3	endothelial cell of lymphatic vessel	2.4682	0.4072
RELN	endothelial cell of lymphatic vessel	13.9516	13.0815
RFTN2	endothelial cell of lymphatic vessel	0.8396	0.3852
RHOJ	endothelial cell of lymphatic vessel	12.5996	8.0544
RPH3AL-AS1	endothelial cell of lymphatic vessel	0.5898	0.4685
RPS6KA2	endothelial cell of lymphatic vessel	2.8289	0.9919
S100A10	endothelial cell of lymphatic vessel	16.1398	3.3301
SASH1	endothelial cell of lymphatic vessel	7.9949	0.2826
SCN3B	endothelial cell of lymphatic vessel	1.7266	1.5234
SCNN1B	endothelial cell of lymphatic vessel	1.1596	0.7387
SDCCAG8	endothelial cell of lymphatic vessel	2.2823	0.7249
SEC11A	endothelial cell of lymphatic vessel	2.5634	0.4821
SELENOW	endothelial cell of lymphatic vessel	7.0543	1.8080
SEM1	endothelial cell of lymphatic vessel	1.8807	0.3117
SEMA3A	endothelial cell of lymphatic vessel	9.4689	6.7622
SEMA3D	endothelial cell of lymphatic vessel	3.4806	1.4462
SEMA6A	endothelial cell of lymphatic vessel	6.0526	2.1772
SEMA6A-AS1	endothelial cell of lymphatic vessel	1.2418	0.6153
SH3BGRL2	endothelial cell of lymphatic vessel	2.5940	0.4368
SHC1	endothelial cell of lymphatic vessel	2.3788	1.6181
SHC2	endothelial cell of lymphatic vessel	0.8307	0.3527
SHPRH	endothelial cell of lymphatic vessel	1.0642	0.2520
SIN3B	endothelial cell of lymphatic vessel	0.8100	0.3168
SLC18B1	endothelial cell of lymphatic vessel	0.7390	0.4775
SLC24A1	endothelial cell of lymphatic vessel	0.8119	0.3859
SLC26A5	endothelial cell of lymphatic vessel	0.7086	0.4986
SLC26A5-AS1	endothelial cell of lymphatic vessel	0.6983	0.6797
SMAD1	endothelial cell of lymphatic vessel	3.3502	1.9484
SMIM19	endothelial cell of lymphatic vessel	0.9848	0.4384
SMYD2	endothelial cell of lymphatic vessel	1.4803	1.0238
SNCAIP	endothelial cell of lymphatic vessel	0.8429	0.4238
SNCG	endothelial cell of lymphatic vessel	2.6434	1.6862
SNTB2	endothelial cell of lymphatic vessel	3.3369	1.0078
SNTG2	endothelial cell of lymphatic vessel	7.4547	1.2536
SNX13	endothelial cell of lymphatic vessel	1.5265	0.3521
SPHK1	endothelial cell of lymphatic vessel	0.7449	0.3335
SS18L1	endothelial cell of lymphatic vessel	0.7381	0.2868
SSRP1	endothelial cell of lymphatic vessel	0.9908	0.5709
ST6GALNAC3	endothelial cell of lymphatic vessel	18.5783	3.1705
STAB2	endothelial cell of lymphatic vessel	0.5911	0.5617
STAG3L3	endothelial cell of lymphatic vessel	0.6077	0.2910
STK32B	endothelial cell of lymphatic vessel	2.5247	2.1151
STON2	endothelial cell of lymphatic vessel	3.8865	2.6662
STOX2	endothelial cell of lymphatic vessel	9.2552	5.8336
SUGT1	endothelial cell of lymphatic vessel	1.4839	0.2783
SV2B	endothelial cell of lymphatic vessel	0.5444	0.2543
SYT1	endothelial cell of lymphatic vessel	1.8631	1.3314
TAF1B	endothelial cell of lymphatic vessel	0.7531	0.2588
TAL1	endothelial cell of lymphatic vessel	0.9099	0.5672
TASOR	endothelial cell of lymphatic vessel	0.9774	0.2631
TBC1D19	endothelial cell of lymphatic vessel	0.9228	0.2526
TBX1	endothelial cell of lymphatic vessel	3.0944	3.0424
TC2N	endothelial cell of lymphatic vessel	4.0405	1.2680
TCF7L1	endothelial cell of lymphatic vessel	1.5511	0.4180
TFPI	endothelial cell of lymphatic vessel	30.5069	22.1678
TGM2	endothelial cell of lymphatic vessel	2.3157	0.7196
TMEM252-DT	endothelial cell of lymphatic vessel	0.7937	0.5970
TNFAIP8L3	endothelial cell of lymphatic vessel	0.8134	0.5406
TRMT9B	endothelial cell of lymphatic vessel	1.4590	0.6856
TSBP1-AS1	endothelial cell of lymphatic vessel	0.6696	0.3579
TSC1	endothelial cell of lymphatic vessel	1.5878	1.1993
TSHZ2	endothelial cell of lymphatic vessel	11.0796	7.3756
TSPAN14	endothelial cell of lymphatic vessel	3.0264	0.2680
TSPAN5	endothelial cell of lymphatic vessel	5.3722	0.6964
TSPEAR	endothelial cell of lymphatic vessel	0.7602	0.6735
TUBB6	endothelial cell of lymphatic vessel	2.4079	0.5033
UBTD1	endothelial cell of lymphatic vessel	0.6201	0.4383
UPF3A	endothelial cell of lymphatic vessel	1.7171	0.4708
USP13	endothelial cell of lymphatic vessel	0.6144	0.5147
USP31	endothelial cell of lymphatic vessel	1.1210	0.7377
UTRN	endothelial cell of lymphatic vessel	12.3857	4.4594
